"codigo_centro","codigo_cne_nuevo","codigo_viejo","codigo_cne_viejo","nombre_centro","rep_2004","votos_validos","votos_gobierno","votos_oposicion","votos_otros","votos_nulos","total_votos","pct_gobierno","pct_oposicion","participacion","tipo_centro","fuente_url"
"021201013","021201013","6540","6540","ESCUELA MENEVEN","921","677","320","357","0","0","677","47.27","52.73","73.51","Computarizado","https://web.archive.org/web/20071114062918id_/http://www.esdata.info:80/centro/6540"
"021201014","021201014","6550","6550","GRUPO ESCOLAR SIMON RODRIGUEZ","3605","2423","1089","1334","0","0","2423","44.94","55.06","67.21","Computarizado","https://web.archive.org/web/20071121053453id_/http://www.esdata.info:80/centro/6550"
"021201015","021201015","6551","6551","ANCIANATO LA MONTONERA","321","235","141","94","0","0","235","60","40","73.21","Computarizado","https://web.archive.org/web/20080224102515id_/http://www.esdata.info:80/centro/6551"
"021201016","021201016","6560","6560","UND EDUC MANUEL CARLOS PIAR","1739","1175","541","634","0","0","1175","46.04","53.96","67.57","Computarizado","https://web.archive.org/web/20080112025446id_/http://www.esdata.info:80/centro/6560"
"021201018","021201018","6562","6562","CICLO BASICO JUAN PABLO ROJAS PAUL","6603","4130","2527","1603","0","0","4130","61.19","38.81","62.55","Computarizado","https://web.archive.org/web/20080118050634id_/http://www.esdata.info:80/centro/6562"
"021201019","021201019","6563","6563","GRUPO ESCOLAR DIEGO BAUTISTA URBANEJA","1984","1337","720","617","0","0","1337","53.85","46.15","67.39","Computarizado","https://web.archive.org/web/20071123144451id_/http://www.esdata.info:80/centro/6563"
"021201020","021201020","6564","6564","ESC BAS EST MENCA DE LEONI","1604","1051","611","440","0","0","1051","58.14","41.86","65.52","Computarizado","https://web.archive.org/web/20071221221857id_/http://esdata.info:80/centro/6564"
"021201021","021201021","6565","6565","COLEGIO KALIL GIBRAN","2488","2030","955","1075","0","0","2030","47.04","52.96","81.59","Computarizado","https://web.archive.org/web/20071117085644id_/http://www.esdata.info:80/centro/6565"
"021201024","021201024","6580","6580","UNID EDUC SANTELIZ PE","4725","3327","1801","1526","0","0","3327","54.13","45.87","70.41","Computarizado","https://web.archive.org/web/20071121015930id_/http://www.esdata.info:80/centro/6580"
"021201025","021201025","6581","6581","GRUPO ESCOLAR RIGOBERTO PARACO","2466","1769","827","942","0","0","1769","46.75","53.25","71.74","Computarizado","https://web.archive.org/web/20071114071758id_/http://www.esdata.info:80/centro/6581"
"021201026","021201026","6582","6582","CENTRO PREESCOLAR ANDRES BELLO","981","714","421","293","0","0","714","58.96","41.04","72.78","Computarizado","https://web.archive.org/web/20071121051240id_/http://www.esdata.info:80/centro/6582"
"021201028","021201028","6590","6590","LICEO JOSE RAFAEL REVENGA","3516","2568","1122","1446","0","0","2568","43.69","56.31","73.04","Computarizado","https://web.archive.org/web/20080114115812id_/http://www.esdata.info:80/centro/6590"
"021201029","021201029","6600","6600","COLEGIO SAN ANTONIO","3096","2237","945","1292","0","0","2237","42.24","57.76","72.25","Computarizado","https://web.archive.org/web/20071121015935id_/http://www.esdata.info:80/centro/6600"
"021201030","021201030","6620","6620","GRUPO ESCOLAR ESTADO TRUJILLO","7287","4449","2552","1897","0","0","4449","57.36","42.64","61.05","Computarizado","https://web.archive.org/web/20071123144456id_/http://www.esdata.info:80/centro/6620"
"021201034","021201034","6630","6630","INSTITUTO ALBERTO CARNEVALLI","4740","3034","1598","1436","0","0","3034","52.67","47.33","64.01","Computarizado","https://web.archive.org/web/20071125210957id_/http://www.esdata.info:80/centro/6630"
"021201036","021201036","6640","6640","COLEG DIVINO MAESTRO","3198","1885","913","972","0","0","1885","48.44","51.56","58.94","Computarizado","https://web.archive.org/web/20080126122043id_/http://www.esdata.info:80/centro/6640"
"021201037","021201037","6650","6650","ESCUELA ESTADAL UNITARIA NO 104","457","250","152","98","0","25","275","60.8","39.2","60.18","Manual","https://web.archive.org/web/20071114073751id_/http://www.esdata.info:80/centro/6650"
"021201038","021201038","6660","6660","ESCUELA UNITARIA NO 197","179","88","42","46","0","4","92","47.73","52.27","51.4","Manual","https://web.archive.org/web/20071114073757id_/http://www.esdata.info:80/centro/6660"
"021201039","021201039","7290","7290","ESCUELA DE MANUALIDADES MARIA A.BOLIVAR","2015","1160","533","627","0","0","1160","45.95","54.05","57.57","Computarizado","https://web.archive.org/web/20071114012608id_/http://www.esdata.info:80/centro/7290"
"021201040","021201040","7291","7291","GPO ESC RAUL LEONI","2751","1984","994","990","0","0","1984","50.1","49.9","72.12","Computarizado","https://web.archive.org/web/20071118141007id_/http://www.esdata.info:80/centro/7291"
"021301001","021301001","6780","6780","GRUPO ESCOLAR ANIBAL DOMINICCI","4240","2818","1394","1424","0","0","2818","49.47","50.53","66.46","Computarizado","https://web.archive.org/web/20071118030450id_/http://www.esdata.info:80/centro/6780"
"021301002","021301002","6781","6781","GRUPO ESCOLAR CUEVA DE GUANIRE","1793","1194","737","457","0","0","1194","61.73","38.27","66.59","Computarizado","https://web.archive.org/web/20080114084840id_/http://www.esdata.info:80/centro/6781"
"021301004","021301004","6783","6783","LICEO CRISTOBAL COLON","3900","2520","1438","1082","0","0","2520","57.06","42.94","64.62","Computarizado","https://web.archive.org/web/20080126122048id_/http://esdata.info:80/centro/6783"
"021301008","021301008","6790","6790","ESC. NAC. CAMPO ALEGRE","687","507","346","161","0","0","507","68.24","31.76","73.8","Computarizado","https://web.archive.org/web/20080101173553id_/http://www.esdata.info:80/centro/6790"
"021301011","021301011","6810","6810","GRUPO ESCOLAR INES MARIA DE POTENTINI","5386","3657","2146","1511","0","0","3657","58.68","41.32","67.9","Computarizado","https://web.archive.org/web/20071116055220id_/http://www.esdata.info:80/centro/6810"
"021301012","021301012","6811","6811","ESCUELA FE Y ALEGRIA","2113","1379","810","569","0","0","1379","58.74","41.26","65.26","Computarizado","https://web.archive.org/web/20071118020952id_/http://www.esdata.info:80/centro/6811"
"021301014","021301014","6820","6820","ESCUELA NACIONAL CREACION LAS CHARAS","5490","3521","2325","1196","0","0","3521","66.03","33.97","64.13","Computarizado","https://web.archive.org/web/20071204031149id_/http://www.esdata.info:80/centro/6820"
"021301015","021301015","6821","6821","ESCUELA VALLE LINDO","5000","3087","2084","1003","0","0","3087","67.51","32.49","61.74","Computarizado","https://web.archive.org/web/20071121053458id_/http://www.esdata.info:80/centro/6821"
"021301016","021301016","6822","6822","ESC. EZEQUIEL ZAMORA","1175","895","658","237","0","0","895","73.52","26.48","76.17","Computarizado","https://web.archive.org/web/20071230040348id_/http://www.esdata.info:80/centro/6822"
"021301017","021301017","6823","6823","ESC. BAS. VISTA EL MAR","719","519","370","149","0","0","519","71.29","28.71","72.18","Computarizado","https://web.archive.org/web/20080114122734id_/http://esdata.info:80/centro/6823"
"021301020","021301020","6830","6830","GRUPO ESCOLAR CACIQUE PAISANA","4672","3039","1907","1132","0","0","3039","62.75","37.25","65.05","Computarizado","https://web.archive.org/web/20080101035320id_/http://www.esdata.info:80/centro/6830"
"021301021","021301021","6831","6831","GRUPO ESCOLAR TOMAS MOGNA","5463","3646","2243","1403","0","0","3646","61.52","38.48","66.74","Computarizado","https://web.archive.org/web/20080119164213id_/http://www.esdata.info:80/centro/6831"
"021301025","021301025","6840","6840","GRUPO ESCOLAR ANDRES ELOY BLANCO","3961","2926","1297","1629","0","0","2926","44.33","55.67","73.87","Computarizado","https://web.archive.org/web/20071125080117id_/http://www.esdata.info:80/centro/6840"
"021301026","021301026","6841","6841","CICLO BASICO FRANCISCO SALIAS","1492","1180","542","638","0","0","1180","45.93","54.07","79.09","Computarizado","https://web.archive.org/web/20080114120020id_/http://www.esdata.info:80/centro/6841"
"021301027","021301027","6842","6842","COLEGIO STA TERESITA","2343","1723","715","1008","0","0","1723","41.5","58.5","73.54","Computarizado","https://web.archive.org/web/20080126122054id_/http://www.esdata.info:80/centro/6842"
"021301028","021301028","6860","6860","GRUPO ESCOLAR TEODORO QUIJADA WETTER","4805","3079","2044","1035","0","0","3079","66.39","33.61","64.08","Computarizado","https://web.archive.org/web/20080110152008id_/http://www.esdata.info:80/centro/6860"
"021301029","021301029","6861","6861","ESC. VALLE VERDE","2467","1593","1211","382","0","0","1593","76.02","23.98","64.57","Computarizado","https://web.archive.org/web/20080119164218id_/http://www.esdata.info:80/centro/6861"
"021301030","021301030","6862","6862","ESC.BAS. BARRIO SUCRE","2392","1693","1239","454","0","0","1693","73.18","26.82","70.78","Computarizado","https://web.archive.org/web/20080112183904id_/http://www.esdata.info:80/centro/6862"
"021301032","021301032","6880","6880","G E CELESTINO GONZALEZ ORTIZ","3317","2546","1159","1387","0","0","2546","45.52","54.48","76.76","Computarizado","https://web.archive.org/web/20071127083637id_/http://www.esdata.info:80/centro/6880"
"021301033","021301033","6881","6881","ESC TECNICA INDUSTRIAL","1523","1017","665","352","0","0","1017","65.39","34.61","66.78","Computarizado","https://web.archive.org/web/20080112025456id_/http://www.esdata.info:80/centro/6881"
"021301035","021301035","6910","6910","ESC. GRADUADA RAFAEL A FERNANDEZ PADILLA","2066","1402","882","520","0","0","1402","62.91","37.09","67.86","Computarizado","https://web.archive.org/web/20080118051554id_/http://www.esdata.info:80/centro/6910"
"021301036","021301036","6930","6930","ESC BAS CREACION SAN DIEGO","2856","1596","1159","437","0","0","1596","72.62","27.38","55.88","Computarizado","https://web.archive.org/web/20080111071504id_/http://esdata.info:80/centro/6930"
"021301037","021301037","6940","6940","ESC CONC NO 273","336","181","109","72","0","11","192","60.22","39.78","57.14","Manual","https://web.archive.org/web/20080101173558id_/http://www.esdata.info:80/centro/6940"
"021301041","021301041","6980","6980","ESCUELA UNITARIA NO 283","99","69","55","14","0","3","72","79.71","20.29","72.73","Manual","https://web.archive.org/web/20071114004411id_/http://www.esdata.info:80/centro/6980"
"021301044","021301044","7001","7001","G ESC RAFAEL M RODRIGUEZ","4574","2600","1308","1292","0","0","2600","50.31","49.69","56.84","Computarizado","https://web.archive.org/web/20071123144502id_/http://www.esdata.info:80/centro/7001"
"021301050","021301050","7101","7101","CICLO BASICO PUERTO LA CRUZ","2400","1701","826","875","0","0","1701","48.56","51.44","70.88","Computarizado","https://web.archive.org/web/20080208093219id_/http://esdata.info:80/centro/7101"
"021301051","021301051","7102","7102","ESCUELA DR. JULIAN TEMISTOCLES MAZA","811","641","279","362","0","0","641","43.53","56.47","79.04","Computarizado","https://web.archive.org/web/20080101173603id_/http://www.esdata.info:80/centro/7102"
"021301056","021301056","7120","7120","ESCUELA NACIONAL GULF","453","350","153","197","0","0","350","43.71","56.29","77.26","Computarizado","https://web.archive.org/web/20080224102520id_/http://www.esdata.info:80/centro/7120"
"021301057","021301057","7140","7140","GRUPO ESCOLAR DOMINGO GUZMAN LANDER","3860","2849","1616","1233","0","0","2849","56.72","43.28","73.81","Computarizado","https://web.archive.org/web/20071118141002id_/http://www.esdata.info:80/centro/7140"
"021301058","021301058","7141","7141","LICEO ROMULO GALLEGOS","831","555","218","337","0","0","555","39.28","60.72","66.79","Computarizado","https://web.archive.org/web/20080208164227id_/http://esdata.info:80/centro/7141"
"021302001","021302001","6784","6784","JARDIN DE INF. LA FUNDACION","1074","873","252","621","0","0","873","28.87","71.13","81.28","Computarizado","https://web.archive.org/web/20080112025451id_/http://esdata.info:80/centro/6784"
"021302002","021302002","6800","6800","ESC GRADUADA MARIA GUZMAN DE MARCANO","4589","3002","1692","1310","0","0","3002","56.36","43.64","65.42","Computarizado","https://web.archive.org/web/20080112183859id_/http://www.esdata.info:80/centro/6800"
"021302003","021302003","7000","7000","GRUPO ESCOLAR CREACION PARAISO","4926","3330","1807","1523","0","0","3330","54.26","45.74","67.6","Computarizado","https://web.archive.org/web/20080121110542id_/http://www.esdata.info:80/centro/7000"
"021302006","021302006","7060","7060","ESC NUESTRA SE#ORA DE LOURDES","2411","1685","493","1192","0","0","1685","29.26","70.74","69.89","Computarizado","https://web.archive.org/web/20071204034834id_/http://esdata.info:80/centro/7060"
"021302008","021302008","7103","7103","G ESC SEVERIANO HERNANDEZ","3274","2299","1173","1126","0","0","2299","51.02","48.98","70.22","Computarizado","https://web.archive.org/web/20080323101946id_/http://esdata.info:80/centro/7103"
"021302009","021302009","7104","7104","LICEO ALIRIO ARREAZA ARREAZA","1659","1224","600","624","0","0","1224","49.02","50.98","73.78","Computarizado","https://web.archive.org/web/20080119164238id_/http://www.esdata.info:80/centro/7104"
"021302010","021302010","7110","7110","LICEO TOMAS ALFARO CALATRAVA","3197","2166","1076","1090","0","0","2166","49.68","50.32","67.75","Computarizado","https://web.archive.org/web/20071123064844id_/http://www.esdata.info:80/centro/7110"
"021302011","021302011","7111","7111","INSTITUTO ANGELO DE MARTA","1039","802","201","601","0","0","802","25.06","74.94","77.19","Computarizado","https://web.archive.org/web/20071204034840id_/http://esdata.info:80/centro/7111"
"021302012","021302012","7142","7142","GRUPO ESCOLAR DOMINGO SABIO","1060","733","247","486","0","0","733","33.7","66.3","69.15","Computarizado","https://web.archive.org/web/20071204035337id_/http://esdata.info:80/centro/7142"
"021302013","021302013","7150","7150","GRUPO ESCOLAR GUARAGUAOS","3288","2605","999","1606","0","0","2605","38.35","61.65","79.23","Computarizado","https://web.archive.org/web/20071204043720id_/http://esdata.info:80/centro/7150"
"021302014","021302014","7160","7160","GRUPO ESCOLAR ANTONIO JOSE SOTILLO","6439","4264","2298","1966","0","0","4264","53.89","46.11","66.22","Computarizado","https://web.archive.org/web/20071123084841id_/http://www.esdata.info:80/centro/7160"
"021302016","021302016","7170","7170","COLEGIO SALESIANO PIO XII","5647","3803","1189","2614","0","0","3803","31.26","68.74","67.35","Computarizado","https://web.archive.org/web/20071204043045id_/http://esdata.info:80/centro/7170"
"021302018","021302018","7180","7180","ESCUELA ESTADAL MORENO HERNANDEZ","2599","1768","1184","584","0","0","1768","66.97","33.03","68.03","Computarizado","https://web.archive.org/web/20080218062437id_/http://www.esdata.info:80/centro/7180"
"021401001","021401001","7200","7200","GRUPO ESCOLAR CARLOS FRAGACHAN","3083","2053","1146","907","0","0","2053","55.82","44.18","66.59","Computarizado","https://web.archive.org/web/20071116044312id_/http://www.esdata.info:80/centro/7200"
"021401002","021401002","7201","7201","LICEO LOPEZ CASTRO","3414","2449","1434","1015","0","0","2449","58.55","41.45","71.73","Computarizado","https://web.archive.org/web/20071115152527id_/http://www.esdata.info:80/centro/7201"
"021401003","021401003","7210","7210","GRUPO ESCOLAR RAFAEL MEDINA GARCIA","3559","2321","1300","1021","0","0","2321","56.01","43.99","65.21","Computarizado","https://web.archive.org/web/20071116044353id_/http://www.esdata.info:80/centro/7210"
"021401004","021401004","7211","7211","ESC CONCENTRADA S/N","1146","842","445","397","0","0","842","52.85","47.15","73.47","Computarizado","https://web.archive.org/web/20071116044358id_/http://www.esdata.info:80/centro/7211"
