nombre,lat,lon,riesgo
UNIDAD  EDUCATIVA   ARQUIDIOCESANA. MADRE LAURA,10.563,-71.6683,1
UNIDAD  EDUCATIVA  ARQUIDIOCESANA MADRE LAURA,10.562,-71.6672,1
UNIDAD  EDUCATIVA  BASICA  ALTO BARINAS SUR,8.6094,-70.2532,1
UNIDAD  EDUCATIVA  COLEGIO SAN FRANCISCO (PADRE VILCHEZ),10.5512,-71.619,1
UNIDAD  EDUCATIVA  ESTATAL SAN FRANCISCO,10.546,-71.6261,1
UNIDAD  EDUCATIVA  FE Y ALEGRIA NUEVA AMERICA,10.5473,-71.6539,1
UNIDAD  EDUCATIVA  NUEVA VENEZUELA FE Y ALEGRIA,10.5463,-71.6537,1
UNIDAD  EDUCATIVA  SIMON BOLIVAR C.A,8.61745,-70.2498,1
UNIDAD  EDUCATIVA 5 DE JULIO,8.57935,-71.164,1
UNIDAD  EDUCATIVA ANTONIO N RANGEL,8.57979,-71.16,1
UNIDAD  EDUCATIVA COLEGIO SANTA GEMA,10.5017,-66.8405,1
UNIDAD  EDUCATIVA MANZANO BAJO,8.572,-71.2352,1
UNIDAD  EDUCATIVA PADRE FELIPE  SALVADOR GILIJ,8.60081,-70.2031,1
UNIDAD  EDUCATIVA SALVANO VELAZCO,9.24357,-70.2696,1
UNIDAD  NACIONAL SAN FRANCISCO JAVIER,10.0653,-69.3521,1
UNIDAD BASICA EDUCATIVA ALBERTO SEQUIN VERA,10.4619,-66.6093,1
UNIDAD BASICA LA BLANCA,8.62417,-71.6252,1
UNIDAD BASICA LA CARUCIEÑA,10.033,-69.3619,1
UNIDAD BASICA MUNICIPAL SOCORRO GONZALEZ GUINAN,10.4731,-66.8123,1
UNIDAD EDUC. MAURICIO ENCINOSO,8.61641,-71.6479,1
UNIDAD EDUCACIONAL COLEGIO JARDIN FRANCISCANO,10.4993,-66.8698,1
UNIDAD EDUCATIVA   JOSÉ ANTONIO PÁEZ,10.6678,-63.3405,1
UNIDAD EDUCATIVA  1RO DE MAYO,10.6459,-63.2581,1
UNIDAD EDUCATIVA  ALBERTO SANABRIA,10.4364,-64.1768,1
UNIDAD EDUCATIVA  AMÉRICA FERNÁNDEZ DE LEONI,9.24607,-70.2661,1
UNIDAD EDUCATIVA  ARTESANAL VALMORE RODRIGUEZ,10.0302,-69.2628,1
UNIDAD EDUCATIVA  ASCANIO VELÁSQUEZ,10.4629,-64.1833,1
UNIDAD EDUCATIVA  BASICA NACIONAL FERNANDO TORO,10.5968,-66.9516,1
UNIDAD EDUCATIVA  BASICA PIEDRA AZUL,10.0188,-69.2424,1
UNIDAD EDUCATIVA  BICENTENARIA NATALICIO  DEL LIBERTADOR,8.3884,-70.667,1
UNIDAD EDUCATIVA  BICENTENARIO DEL LIBERTADOR,8.57962,-71.2088,1
UNIDAD EDUCATIVA  BOLIVARIANO SIMON  AGUSTIN JIMENEZ,8.62281,-70.2049,1
UNIDAD EDUCATIVA  COLEGIO  SIMON BOLIVAR Y GARIBALDI,10.4997,-66.8049,1
UNIDAD EDUCATIVA  COLEGIO CRISTO REY,10.1652,-70.0786,1
UNIDAD EDUCATIVA  DIEGO SIFONTE SOSA,9.72555,-63.2543,1
UNIDAD EDUCATIVA  DOCTOR LEONARDO RUIZ PINEDA,9.24357,-70.2696,1
UNIDAD EDUCATIVA  ESTADAL ANITA ESPINAL,10.357,-67.0366,1
UNIDAD EDUCATIVA  FE Y ALEGRÍA SAN LUIS,10.4449,-64.1862,1
UNIDAD EDUCATIVA  FRANCISCO DE MIRANDA,10.4475,-64.1758,1
UNIDAD EDUCATIVA  GENERAL AQUILINO JUAREZ,10.0308,-69.2422,1
UNIDAD EDUCATIVA  JAVIER ALCALÁ VÁSQUEZ,10.4401,-64.1332,1
UNIDAD EDUCATIVA  JOSÉ ANTONIO RAMOS SUCRE,10.4593,-64.1779,1
UNIDAD EDUCATIVA  JOSÉ FRANCISCO BERMÚDEZ,10.6517,-63.2842,1
UNIDAD EDUCATIVA  JOSE GREGORIO HERNANDEZ,10.3524,-67.0637,1
UNIDAD EDUCATIVA  JOSÉ JESÚS MARTÍNEZ MATA,10.6602,-63.2557,1
UNIDAD EDUCATIVA  JUANITA SALINA DE GAMBOA,10.6249,-63.2662,1
UNIDAD EDUCATIVA  MANUEL MARIA CARRASQUERO,9.33067,-70.5865,1
UNIDAD EDUCATIVA  MANUEL SATURNINO PEÑALVER GÓMEZ,10.4209,-64.157,1
UNIDAD EDUCATIVA  MARIA REINA DE LÓPEZ,10.6554,-63.2332,1
UNIDAD EDUCATIVA  MIGUEL OTERO SILVA,10.038,-69.1869,1
UNIDAD EDUCATIVA  MONSEÑOR FRANCISCO MIGUEL SEIJAS,9.92365,-68.3142,1
UNIDAD EDUCATIVA  NACIONAL  FRANCISCO REINOSO NUÑEZ,10.6701,-71.6985,1
UNIDAD EDUCATIVA  NACIONAL BOLIVARIANA ARAIRA,10.4525,-66.4836,1
UNIDAD EDUCATIVA  NACIONAL FE Y ALEGRIA N°:2,10.7026,-71.6051,1
UNIDAD EDUCATIVA  PABLO CANELA,10.0268,-69.3906,1
UNIDAD EDUCATIVA  PADRE DELGADO,10.3421,-68.7455,1
UNIDAD EDUCATIVA  POPULAR  COLEGIO NUESTRA SEÑORA DE FATIMA,10.5078,-66.8561,1
UNIDAD EDUCATIVA  POPULAR COLEGIO SAN IGNACIO DE LOYOLA,10.4989,-66.8568,1
UNIDAD EDUCATIVA  PRIVADA SAN JOSE,10.6619,-63.2499,1
UNIDAD EDUCATIVA  REGULO RICO,10.4613,-66.6189,1
UNIDAD EDUCATIVA  SANTA ROSA DE LIMA,10.6677,-63.2595,1
UNIDAD EDUCATIVA  SIMÓN BOLÍVAR,10.6602,-63.2519,1
UNIDAD EDUCATIVA  TRINA HERNÁNDEZ DE FIGUERA,10.2285,-63.9035,1
UNIDAD EDUCATIVA 1630 ANEXO EL TAPARO,8.64516,-71.6888,1
UNIDAD EDUCATIVA 5 DE JULIO,8.55529,-71.2515,1
UNIDAD EDUCATIVA ADVENTISTA ALEJANDRO OROPEZA CASTILLO,10.4539,-66.6104,1
UNIDAD EDUCATIVA AGUA FRIA,10.3882,-67.1836,1
UNIDAD EDUCATIVA AGUSTIN AVELEDO TOVAR,10.6349,-71.6503,1
UNIDAD EDUCATIVA AGUSTIN CODAZZI,10.5047,-66.8748,1
UNIDAD EDUCATIVA ALBERTO CARNEVALI,8.61708,-71.1458,1
UNIDAD EDUCATIVA ALBERTO RAVELL,10.4757,-66.7965,1
UNIDAD EDUCATIVA ALIRIO UGARTE PELAYO,10.0769,-69.2917,1
UNIDAD EDUCATIVA ALTERNATIVA EL CARMEN,10.4752,-66.8028,1
UNIDAD EDUCATIVA ALTO BARINAS NORTE.LA EXCELENCIA.,8.6199,-70.2529,1
UNIDAD EDUCATIVA ANA ELENA OSORIO,10.6597,-71.7013,1
UNIDAD EDUCATIVA ANDRES BELLO,10.018,-69.2587,1
UNIDAD EDUCATIVA ANDRES ELOY BLANCO,10.0915,-69.3284,1
UNIDAD EDUCATIVA ANDRÉS ELOY BLANCO,10.4579,-64.1864,1
UNIDAD EDUCATIVA ANTONIO ARRAIZ,10.0855,-69.3389,1
UNIDAD EDUCATIVA ANTONIO JOSE ROJAS,10.4768,-66.5984,1
UNIDAD EDUCATIVA ANTONIO MARIA MARTÍNEZ,10.958,-63.8645,1
UNIDAD EDUCATIVA ANTONIO MARIA PEREZ DEL REAL,7.81967,-72.4453,1
UNIDAD EDUCATIVA ANTONIO NICOLÁS BRICEÑO,9.31074,-70.6101,1
UNIDAD EDUCATIVA ARQUIDIOSESANA MANOLO MUCHACHO,10.6547,-71.6759,1
UNIDAD EDUCATIVA BACHILLER SANTIAGO SALAZAR FERMIN,10.9661,-63.844,1
UNIDAD EDUCATIVA BARRIO BOLIVAR,10.6644,-63.2382,1
UNIDAD EDUCATIVA BASICA MONSEÑOR DOCTOR  SANTIAGO HERNANDEZ MILANEZ,8.59295,-71.1655,1
UNIDAD EDUCATIVA BASICA MUNICIPAL JUAN DE DIOS GUANCHE,10.505,-66.859,1
UNIDAD EDUCATIVA BASICA PRE-ESCOLAR ARTURO MICHELENA,10.4574,-66.5406,1
UNIDAD EDUCATIVA BASICA SANTA ROSALIA,10.4528,-66.4845,1
UNIDAD EDUCATIVA BENITO CANONICO,10.4777,-66.5918,1
UNIDAD EDUCATIVA BERTHA CORDERO,10.0772,-69.3895,1
UNIDAD EDUCATIVA BOLIVAR,9.71387,-63.2006,1
UNIDAD EDUCATIVA BOLIVARIANA ALIANZA,7.74752,-72.2225,1
UNIDAD EDUCATIVA BOLIVARIANA ANTONIO MARIA CHACON PINEDA NER 33,7.64875,-72.4185,1
UNIDAD EDUCATIVA BOLIVARIANA DE TALENTO DEPORTIVO TACHIRENSE,7.78821,-72.1993,1
UNIDAD EDUCATIVA BOLIVARIANA DOCTOR NICOLAS JOSE MENDIBLE,10.4801,-66.8995,1
UNIDAD EDUCATIVA BOLIVARIANA DR. RAMON E. GUALDRON,10.0822,-69.3075,1
UNIDAD EDUCATIVA BOLIVARIANA JOSE ANTONIO RODRIGUEZ ABREU,10.6303,-63.2474,1
UNIDAD EDUCATIVA BOLIVARIANA JOSEFA JOAQUINA SANCHEZ,10.5767,-67.094,1
UNIDAD EDUCATIVA BOLIVARIANA JUAN GERMAN ROSCIO,9.2229,-65.9842,1
UNIDAD EDUCATIVA BOLIVARIANA LA INMACULADA,10.4715,-64.1353,1
UNIDAD EDUCATIVA BOLIVARIANA LA VEGA I,8.5974,-71.6263,1
UNIDAD EDUCATIVA BOLIVARIANA LIBERTADOR EC-040,9.26618,-65.9686,1
UNIDAD EDUCATIVA BOLIVARIANA LUIS BELISARIO DIAZ RANGEL,7.65447,-72.3947,1
UNIDAD EDUCATIVA BOLIVARIANA MANUELITA SAENZ,8.65426,-71.6634,1
UNIDAD EDUCATIVA BOLIVARIANA NACIONAL VILLAS DEL PILAR,9.59524,-69.2152,1
UNIDAD EDUCATIVA BOLIVARIANA ONIA CAÑO ISABEL,8.59959,-71.688,1
UNIDAD EDUCATIVA BOLIVARIANA PIE DE CUESTA,7.81039,-72.266,1
UNIDAD EDUCATIVA BOLIVARIANA PRE-VOCACIONAL AGUA CLARA,9.32419,-70.6332,1
UNIDAD EDUCATIVA BOLIVARIANA PROFESOR JOSE EVELIO APONTE,10.0117,-69.3099,1
UNIDAD EDUCATIVA BOLIVARIANA TIPURO 2,9.77371,-63.2455,1
UNIDAD EDUCATIVA BOLIVARIANA. MARIA PEREIRA DE DAZA,10.0826,-69.2981,1
UNIDAD EDUCATIVA BRISAS DE BARRIO LINDO,10.0931,-69.3395,1
UNIDAD EDUCATIVA BUEN PASTOR PRESBITERIANO,10.4685,-66.6215,1
UNIDAD EDUCATIVA BURIA,10.1576,-68.5745,1
UNIDAD EDUCATIVA CAMPO AMOR,10.0095,-68.7678,1
UNIDAD EDUCATIVA CANDIDO SÁNCHEZ,10.9608,-63.8366,1
UNIDAD EDUCATIVA CARACIOLO PARRA Y OLMEDO (B),8.55992,-71.197,1
UNIDAD EDUCATIVA CARLOS JOSE MUJICA,10.1679,-68.8921,1
UNIDAD EDUCATIVA CASTA J RIERA,10.0709,-69.3745,1
UNIDAD EDUCATIVA CAYETANO FARIAS VILLARROEL,9.80724,-63.3319,1
UNIDAD EDUCATIVA CELESTINO PERAZA,9.22062,-65.989,1
UNIDAD EDUCATIVA CENTRO DE EDUCACION ACTIVA MARIA MONTESSORI,10.4625,-66.866,1
UNIDAD EDUCATIVA CERRO MACUTO,10.0503,-69.3154,1
UNIDAD EDUCATIVA CESAR LIZARDO,9.03556,-69.7369,1
UNIDAD EDUCATIVA CESAREA DIAZ DE HERRERA,11.0157,-63.9604,1
UNIDAD EDUCATIVA CHIGUARA,8.61217,-71.6356,1
UNIDAD EDUCATIVA CIUDAD DE VALENCIA,10.0876,-69.3347,1
UNIDAD EDUCATIVA COLEGIO  JOSÉ ANTONIO MAITIN,10.4758,-66.8217,1
UNIDAD EDUCATIVA COLEGIO  LOS ARAYANES,10.4839,-66.8453,1
UNIDAD EDUCATIVA COLEGIO ACADEMIA MERICI,10.4545,-66.8388,1
UNIDAD EDUCATIVA COLEGIO ANDRES BELLO,10.064,-69.2701,1
UNIDAD EDUCATIVA COLEGIO BASICA MUNICIPAL CARLOS SOUBLETTE,10.4935,-66.8494,1
UNIDAD EDUCATIVA COLEGIO BELTRAN RUSSEL,10.4831,-66.7939,1
UNIDAD EDUCATIVA COLEGIO CASTELAO,10.5049,-66.8873,1
UNIDAD EDUCATIVA COLEGIO CAURIMARE UNO,10.4788,-66.8381,1
UNIDAD EDUCATIVA COLEGIO CEPA,10.4555,-66.6257,1
UNIDAD EDUCATIVA COLEGIO CERVANTES,10.5032,-66.8803,1
UNIDAD EDUCATIVA COLEGIO CHAMPAGNAT ASOCIACION CIVIL V.E.A.S.,10.4749,-66.8305,1
UNIDAD EDUCATIVA COLEGIO DIVINO NIÑO,7.80572,-72.4448,1
UNIDAD EDUCATIVA COLEGIO DOCTOR. JOSE MARIA VARGAS,7.77515,-72.2309,1
UNIDAD EDUCATIVA COLEGIO EL ANGEL,10.4774,-66.8403,1
UNIDAD EDUCATIVA COLEGIO EL CARMELO,10.4875,-66.8986,1
UNIDAD EDUCATIVA COLEGIO EMIL FRIEDMAN,10.4592,-66.8708,1
UNIDAD EDUCATIVA COLEGIO ESDRAS,10.4805,-66.8028,1
UNIDAD EDUCATIVA COLEGIO FE Y ALEGRIA ANA SOTO,10.0985,-69.4423,1
UNIDAD EDUCATIVA COLEGIO FE Y ALEGRIA JUAN XXIII,10.1117,-69.3419,1
UNIDAD EDUCATIVA COLEGIO FRAY LUIS AMIGO,10.3529,-68.7392,1
UNIDAD EDUCATIVA COLEGIO GENERAL JOSE TRINIDAD MORAN,10.0748,-69.3219,1
UNIDAD EDUCATIVA COLEGIO JAVIER,10.5837,-71.6451,1
UNIDAD EDUCATIVA COLEGIO JESUS DE NAZARET,10.3511,-67.044,1
UNIDAD EDUCATIVA COLEGIO JOSE GREGORIO BASTIDAS,10.0303,-69.2374,1
UNIDAD EDUCATIVA COLEGIO JUAN PABLO II,10.475,-66.8202,1
UNIDAD EDUCATIVA COLEGIO LA CONCEPCION,10.447,-66.8698,1
UNIDAD EDUCATIVA COLEGIO LA COROMOTO,10.4323,-66.8676,1
UNIDAD EDUCATIVA COLEGIO LA INMACULADA CONCEPCION,10.5051,-66.8758,1
UNIDAD EDUCATIVA COLEGIO LA VILLA DE LOS NIÑOS,7.8016,-72.2238,1
UNIDAD EDUCATIVA COLEGIO LAS CUMBRES,10.4575,-66.8859,1
UNIDAD EDUCATIVA COLEGIO LOS RISCOS,10.4435,-66.8689,1
UNIDAD EDUCATIVA COLEGIO LOS ROSALES,10.4806,-66.8965,1
UNIDAD EDUCATIVA COLEGIO MACARACUAY,10.4638,-66.8123,1
UNIDAD EDUCATIVA COLEGIO MADRE EMILIA,8.59699,-71.1534,1
UNIDAD EDUCATIVA COLEGIO MADRE GUADALUPE,11.0001,-63.8232,1
UNIDAD EDUCATIVA COLEGIO MADRE MATILDE,10.4557,-66.8804,1
UNIDAD EDUCATIVA COLEGIO MADRE RAFOLS,9.28246,-70.6473,1
UNIDAD EDUCATIVA COLEGIO MARA,10.4632,-66.7873,1
UNIDAD EDUCATIVA COLEGIO MARIA SANTISIMA,10.4906,-66.8126,1
UNIDAD EDUCATIVA COLEGIO MARISCAL SUCRE,10.4953,-66.8736,1
UNIDAD EDUCATIVA COLEGIO METROPOLITANO,7.78408,-72.2206,1
UNIDAD EDUCATIVA COLEGIO MIGUEL DE CERVANTES,10.0579,-69.3532,1
UNIDAD EDUCATIVA COLEGIO NAZARET,7.82136,-72.4404,1
UNIDAD EDUCATIVA COLEGIO NUESTRA SEÑORA DE LA CONSOLACION,10.4595,-66.8885,1
UNIDAD EDUCATIVA COLEGIO NUESTRA SEÑORA DE LAS MERCEDES,10.6821,-71.6045,1
UNIDAD EDUCATIVA COLEGIO NUESTRO LIBERTADOR,10.6604,-71.6461,1
UNIDAD EDUCATIVA COLEGIO PARROQUIAL JESUS OBRERO,7.76498,-72.2416,1
UNIDAD EDUCATIVA COLEGIO PARROQUIAL MONSEÑOR SAN MIGUEL,7.76402,-72.2349,1
UNIDAD EDUCATIVA COLEGIO PARROQUIAL SAGRADO CORAZON DE JESUS,10.4955,-66.8538,1
UNIDAD EDUCATIVA COLEGIO PARROQUIAL SAN FELIPE NERY,10.3496,-67.0489,1
UNIDAD EDUCATIVA COLEGIO PRIVADO DOCTOR JOSÉ GIL FORTOUL,9.7302,-63.1973,1
UNIDAD EDUCATIVA COLEGIO PRIVADO DR. ARISTIDES CALVANI,9.28599,-70.6276,1
UNIDAD EDUCATIVA COLEGIO PRIVADO MATURÍN,9.74382,-63.1987,1
UNIDAD EDUCATIVA COLEGIO PRIVADO SANTISIMO SALVADOR,7.78557,-72.2188,1
UNIDAD EDUCATIVA COLEGIO RIO CLARO,10.0855,-69.2721,1
UNIDAD EDUCATIVA COLEGIO SAGRADA FAMILIA,10.3418,-67.0508,1
UNIDAD EDUCATIVA COLEGIO SAN ANTONIO DE LA FLORIDA,10.5024,-66.8767,1
UNIDAD EDUCATIVA COLEGIO SAN ANTONIO DE MACARACUAY,10.468,-66.8167,1
UNIDAD EDUCATIVA COLEGIO SAN JOSE DE TARBES,10.5057,-66.8789,1
UNIDAD EDUCATIVA COLEGIO SAN LUIS DE CARACAS,10.4692,-66.839,1
UNIDAD EDUCATIVA COLEGIO SAN MARCOS DE LEON,10.0567,-69.3415,1
UNIDAD EDUCATIVA COLEGIO SAN PABLO APOSTOL,10.0616,-69.3603,1
UNIDAD EDUCATIVA COLEGIO SAN PEDRO,10.0634,-69.3488,1
UNIDAD EDUCATIVA COLEGIO SAN VICENTE DE PAUL,10.0643,-69.2886,1
UNIDAD EDUCATIVA COLEGIO SANTA ELVIRA,10.4801,-66.8907,1
UNIDAD EDUCATIVA COLEGIO SANTA MARIA,10.1592,-68.8925,1
UNIDAD EDUCATIVA COLEGIO SANTIAGO DE LEON CARACAS,10.4959,-66.8438,1
UNIDAD EDUCATIVA COLEGIO SIETE ESTRELLAS,10.4997,-66.8833,1
UNIDAD EDUCATIVA COLEGIO VALLE ALTO,10.3604,-66.9702,1
UNIDAD EDUCATIVA COLEGIO VICENTE EMILIO SOJO,9.55481,-69.2068,1
UNIDAD EDUCATIVA COLEGIO VIRGEN DEL VALLE,7.82523,-72.2059,1
UNIDAD EDUCATIVA COLINAS SAN LORENZO II,10.1018,-69.322,1
UNIDAD EDUCATIVA CONCENTRADA 8434 SIN NUMERO LAS ADJUNTAS,7.77166,-72.4234,1
UNIDAD EDUCATIVA CONCENTRADA LA PEDREGOZA 1047,7.63891,-72.4045,1
UNIDAD EDUCATIVA CONCENTRADA NUMERO 3619,10.4521,-66.4848,1
UNIDAD EDUCATIVA CORONEL GENARO VASQUEZ,10.0974,-69.3142,1
UNIDAD EDUCATIVA CORONEL JUAN MANUEL ALDAO,10.0543,-69.3881,1
UNIDAD EDUCATIVA COROZAL,8.22633,-70.8155,1
UNIDAD EDUCATIVA CREACION CAIGUIRE,10.4715,-64.1329,1
UNIDAD EDUCATIVA CREACION ZULIA,8.89869,-71.987,1
UNIDAD EDUCATIVA CRISTO DEL BUEN VIAJE,11.0009,-63.7924,1
UNIDAD EDUCATIVA CRISTO REY,7.80903,-72.4439,1
UNIDAD EDUCATIVA CRISTOBAL MENDOZA,10.0933,-69.347,1
UNIDAD EDUCATIVA DE DEFICIENCIAS AUDITIVAS CARLOS RAFAEL PEREZ,7.88715,-67.4653,1
UNIDAD EDUCATIVA DISTRITAL JUAN ESPAÑA,10.4664,-66.9048,1
UNIDAD EDUCATIVA DISTRITAL PAEZ,10.4765,-66.8974,1
UNIDAD EDUCATIVA DISTRITAL PIAR,10.4641,-66.9057,1
UNIDAD EDUCATIVA DIVINA PROVIDENCIA,10.5971,-67.0156,1
UNIDAD EDUCATIVA DOCTOR ALBERTO CARNEVALI,10.0867,-69.3522,1
UNIDAD EDUCATIVA DOCTOR ARTURO USLAR PIETRI,10.973,-63.8332,1
UNIDAD EDUCATIVA DOCTOR CECILIO ACOSTA,10.1025,-69.3254,1
UNIDAD EDUCATIVA DOCTOR JOSE MANUEL SISO MARTINEZ,10.0872,-69.31,1
UNIDAD EDUCATIVA DOCTOR JULIÁN VISO,10.4755,-66.9031,1
UNIDAD EDUCATIVA DOCTOR LEONARDO RUIZ PINEDA,10.9497,-63.8606,1
UNIDAD EDUCATIVA DOCTOR NUÑEZ PONTE,10.4941,-66.7985,1
UNIDAD EDUCATIVA DOCTOR RAÚL LEONI,10.9465,-63.8876,1
UNIDAD EDUCATIVA DOCTOR RAUL RAMOS GIMENEZ,10.1635,-68.8914,1
UNIDAD EDUCATIVA DOCTOR VICENTE DAVILA,7.74398,-72.2331,1
UNIDAD EDUCATIVA DOCTORA LIA IMBER DE CORONIL ALBERGUE,9.73385,-63.1592,1
UNIDAD EDUCATIVA DOMINGO HURTADO,10.0935,-69.3328,1
UNIDAD EDUCATIVA DOMINGO SARMIENTO,10.6766,-71.6128,1
UNIDAD EDUCATIVA DON FELIPE RINALDI,10.5653,-71.6257,1
UNIDAD EDUCATIVA DON ROMULO GALLEGOS,10.9696,-63.8458,1
UNIDAD EDUCATIVA DOÑA EMILIA DE VELASQUEZ,11.0168,-63.9341,1
UNIDAD EDUCATIVA DOÑA MENCA DE LEONI,10.9523,-63.8706,1
UNIDAD EDUCATIVA DR FORTUNATO ORELLANA,10.0803,-69.3591,1
UNIDAD EDUCATIVA EDUCACIONAL PORLAMAR,10.9757,-63.8323,1
UNIDAD EDUCATIVA EL ANGEL,10.9894,-63.8161,1
UNIDAD EDUCATIVA EL CUMBE,9.30761,-70.6062,1
UNIDAD EDUCATIVA EL ENCANTO,10.3234,-67.0419,1
UNIDAD EDUCATIVA EL LIBERTADOR,10.4916,-66.8545,1
UNIDAD EDUCATIVA EL PANDITO NUCLEO ESCOLAR RURAL 219,10.0211,-69.5006,1
UNIDAD EDUCATIVA EL PIACHE,10.9517,-63.8812,1
UNIDAD EDUCATIVA EMIRO FUENMAYOR,8.60357,-71.1448,1
UNIDAD EDUCATIVA ENRIQUE DE OSSO,10.4706,-66.8071,1
UNIDAD EDUCATIVA ENRIQUE MARIA DUBUC,10.3723,-66.9559,1
UNIDAD EDUCATIVA ESATADAL DOCTOR FRANCISCO ESPEJO,10.3448,-67.0472,1
UNIDAD EDUCATIVA ESCOLAR FELICIANO HERNANDEZ,10.9456,-63.9756,1
UNIDAD EDUCATIVA ESPECIAL BOLIVARIANA DE AUDICION Y LENGUAJE ICOAL (INSTITUTO CENTRO-OCCIDENTAL DE AUDICION Y LENGUAJE),10.0725,-69.2825,1
UNIDAD EDUCATIVA ESPECIAL BOLIVARIANA LUIS BRAILE,10.0847,-69.2911,1
UNIDAD EDUCATIVA ESTADAL  ADOLFO NAVAS  CORONADO,10.4488,-66.859,1
UNIDAD EDUCATIVA ESTADAL  ARTE INFANTIL JULIO TEODOORO ARZE,10.0602,-69.3524,1
UNIDAD EDUCATIVA ESTADAL  PROFESOR MIGUEL ANGEL PINTO,10.1368,-70.1108,1
UNIDAD EDUCATIVA ESTADAL 12 DE FEBRERO,10.4848,-66.8003,1
UNIDAD EDUCATIVA ESTADAL 19 DE ABRIL,9.55726,-69.2004,1
UNIDAD EDUCATIVA ESTADAL AGUARITO,10.5184,-67.1318,1
UNIDAD EDUCATIVA ESTADAL ALICIA CHACÓN DE SANCHEZ,7.79902,-72.2155,1
UNIDAD EDUCATIVA ESTADAL ANIBAL LAREZ,10.9732,-63.9781,1
UNIDAD EDUCATIVA ESTADAL ANTONIO JOSE DE SUCRE,10.0524,-69.3505,1
UNIDAD EDUCATIVA ESTADAL ARQUIDIOCESANA NUESTRA SEÑORA DEL CARMEN,10.5815,-71.6598,1
UNIDAD EDUCATIVA ESTADAL BOLIVARIANA,10.667,-71.6796,1
UNIDAD EDUCATIVA ESTADAL BOLIVARIANA  ANA DOLORES FERNADEZ,7.78161,-72.2054,1
UNIDAD EDUCATIVA ESTADAL BOLIVARIANA FRANCISCO DE MIRANDA,7.79573,-72.1891,1
UNIDAD EDUCATIVA ESTADAL BOLIVARIANA MENCA DE LEONI,7.74924,-72.2419,1
UNIDAD EDUCATIVA ESTADAL BOLIVARIANA RAMON BUENAHORA,7.75472,-72.219,1
UNIDAD EDUCATIVA ESTADAL BOLIVARIANA REPUBLICA DEL ECUADOR,7.7745,-72.2367,1
UNIDAD EDUCATIVA ESTADAL CARMELITA MORALES,10.6427,-71.6393,1
UNIDAD EDUCATIVA ESTADAL CARMEN FERNANDEZ DE LEONI,10.0862,-69.3003,1
UNIDAD EDUCATIVA ESTADAL CHIRGUA,10.1245,-69.2407,1
UNIDAD EDUCATIVA ESTADAL CRUZ DEL VALLE RODRIGUEZ,10.3411,-67.0237,1
UNIDAD EDUCATIVA ESTADAL CUATRICENTENARIA,10.5995,-71.6471,1
UNIDAD EDUCATIVA ESTADAL DON OMAR LEON SALAS,10.6066,-71.6335,1
UNIDAD EDUCATIVA ESTADAL DR JOAQUIN ESTEVA,10.6515,-71.6208,1
UNIDAD EDUCATIVA ESTADAL DR JOSE ORTIZ RODRIGUEZ,10.6445,-71.6383,1
UNIDAD EDUCATIVA ESTADAL EL NACIONAL,10.3611,-67.0287,1
UNIDAD EDUCATIVA ESTADAL EMILIO GIMON STERLING,10.6002,-67.0268,1
UNIDAD EDUCATIVA ESTADAL EUGENIO P` DE BELLARD,10.4822,-66.5434,1
UNIDAD EDUCATIVA ESTADAL EUGUENIO SANCHEZ GARCIA,10.5543,-71.6306,1
UNIDAD EDUCATIVA ESTADAL EUSTOQUIA LUIGGI,10.6602,-63.2455,1
UNIDAD EDUCATIVA ESTADAL FELIX MARTIN VIERA,10.5743,-67.0746,1
UNIDAD EDUCATIVA ESTADAL FRANCISCO DE MIRANDA,10.3578,-66.983,1
UNIDAD EDUCATIVA ESTADAL GABRIELA MISTRAL,10.6602,-71.6446,1
UNIDAD EDUCATIVA ESTADAL GENERAL AMBROSIO PLAZA,10.5992,-66.9345,1
UNIDAD EDUCATIVA ESTADAL GUMERSINDO MARTINEZ,9.66017,-69.1039,1
UNIDAD EDUCATIVA ESTADAL HERMOGENEZ MENDEZ,10.5594,-71.6372,1
UNIDAD EDUCATIVA ESTADAL JESUS ENRIQUE LOSSADA,10.3833,-71.4364,1
UNIDAD EDUCATIVA ESTADAL JOAQUINA VELASQUEZ DE ROMERO,10.9623,-63.9696,1
UNIDAD EDUCATIVA ESTADAL JONH KENNEDY,10.4084,-71.4451,1
UNIDAD EDUCATIVA ESTADAL JOSE ENRIQUE RODO,10.3981,-71.4591,1
UNIDAD EDUCATIVA ESTADAL JOSE FELIX RIVAS,10.6358,-71.6446,1
UNIDAD EDUCATIVA ESTADAL JOSE MANUEL SISO MARTINEZ,10.3838,-67.0291,1
UNIDAD EDUCATIVA ESTADAL JUAN BAUTISTA ARISMENDI,10.3324,-67.09,1
UNIDAD EDUCATIVA ESTADAL JUAN GERMAN ROSCIO,7.78039,-72.2706,1
UNIDAD EDUCATIVA ESTADAL JUAN JOSE LANDAETA,10.0501,-69.3858,1
UNIDAD EDUCATIVA ESTADAL JUANA MENDEZ PENOTH,11.0518,-63.9684,1
UNIDAD EDUCATIVA ESTADAL LA LOMA I,10.8178,-71.7907,1
UNIDAD EDUCATIVA ESTADAL LA PEDREGOSA,8.61287,-71.6619,1
UNIDAD EDUCATIVA ESTADAL LAS VEGAS,10.0385,-69.3251,1
UNIDAD EDUCATIVA ESTADAL LEON TRUJILLO,10.59,-67.0594,1
