codigo_centro,cod_estado,estado,nombre_centro,electores,rank_por_tamano,residual_2006,residual_2012,n_hist,recent_distance,historical_mae,historical_rmse,historical_bias,abs_historical_bias,historical_volatility,selector,cohort,score,pasada,tolerancia_de_entrada,metodo,target,residual_2013,residual_2018
020301029,02,Anzoategui,ESCUELA NACIONAL TRONCONAL II,4295.0,37,0.48253,-2.813353,4,1.476549,1.884354,2.119736,-1.643089,1.643089,1.339231,historical_mae,operational,1.884354,1,2,longitudinal,2024,-2.764983,-1.476549
021302003,02,Anzoategui,GRUPO ESCOLAR CREACION PARAISO,4265.0,40,-1.601988,-2.171231,4,1.360968,1.863249,1.904582,-1.863249,1.863249,0.394631,historical_mae,operational,1.863249,1,2,longitudinal,2024,-2.31881,-1.360968
020302032,02,Anzoategui,UNIDAD EDUCATIVA NACIONAL DOCTOR JULIO CAMEJO,4144.0,48,-1.39933,-0.289689,4,2.467693,1.452883,1.648483,-1.452883,1.452883,0.778862,historical_mae,operational,1.452883,1,2,longitudinal,2024,-1.654819,-2.467693
021801001,02,Anzoategui,ESCUELA BÁSICA NACIONAL CARVAJAL,3352.0,91,1.483644,0.408772,4,1.04,1.639266,2.036416,1.119266,1.119266,1.701245,historical_mae,operational,1.639266,1,2,longitudinal,2024,3.624647,-1.04
020201004,02,Anzoategui,UNIDAD EDUCATIVA DOMINGO GUZMÁN BASTARDO,2760.0,150,1.109501,0.113072,4,3.233045,1.265896,1.736806,-0.654609,0.654609,1.60872,historical_mae,operational,1.265896,1,2,longitudinal,2024,-0.607965,-3.233045
021801004,02,Anzoategui,LICEO BOLIVARIANO SIMON RODRIGUEZ,2580.0,170,-0.901874,0.233767,4,3.406557,1.93636,2.383978,-0.217856,0.217856,2.374003,historical_mae,operational,1.93636,1,2,longitudinal,2024,3.203242,-3.406557
030701021,03,Apure,UNIDAD EDUCATIVA AMANTINA DE SUCRE,2235.0,44,4.045522,-0.068928,4,3.039789,1.971915,2.556816,0.417556,0.417556,2.522489,historical_mae,operational,1.971915,1,2,longitudinal,2024,0.73342,-3.039789
030403001,03,Apure,ESCUELA BASICA PEDRO CAMEJO,2031.0,52,0.165859,0.005663,4,3.441574,1.832982,2.534841,1.832982,1.832982,1.750885,historical_mae,operational,1.832982,1,2,longitudinal,2024,3.718832,3.441574
030603015,03,Apure,ESCUELA DE EDUCACION INICIAL ALTAMIRA,1168.0,117,,0.826391,3,1.0901,1.090864,1.112092,-0.539936,0.539936,0.972223,historical_mae,operational,1.090864,1,2,longitudinal,2024,-1.356099,-1.0901
041302001,04,Aragua,ESCUELA BASICA JOSE FELIX RIBAS,4292.0,50,3.978307,1.500239,4,0.838774,1.779763,2.203631,0.95951,0.95951,1.983766,historical_mae,operational,1.779763,1,2,longitudinal,2024,-0.801731,-0.838774
041302010,04,Aragua,UNIDAD EDUCATIVA  EDUARDO ASSEF RAIDI,3952.0,67,3.011777,-0.693412,4,0.494488,1.802264,2.170974,-0.049132,0.049132,2.170418,historical_mae,operational,1.802264,1,2,longitudinal,2024,-3.009381,0.494488
040108006,04,Aragua,ESCUELA BASICA AGUSTIN AVELEDO,3224.0,119,2.30897,2.43016,4,0.16013,1.619571,1.854453,1.539506,1.539506,1.033884,historical_mae,operational,1.619571,1,2,longitudinal,2024,1.579024,-0.16013
040106010,04,Aragua,CENTRO DE FORMACION INDUSTRIAL MARACAY INCE,2868.0,158,0.418683,-2.432821,4,0.863998,1.581543,1.847701,-1.372201,1.372201,1.237361,historical_mae,operational,1.581543,1,2,longitudinal,2024,-2.610669,-0.863998
041502001,04,Aragua,UNIDAD EDUCATIVA ESTADAL 15 DE ENERO,2631.0,187,-5.351282,-1.092736,4,0.962492,1.911059,2.775482,-1.911059,1.911059,2.012748,historical_mae,operational,1.911059,1,2,longitudinal,2024,-0.237725,-0.962492
040601010,04,Aragua,ESCUELA BASICA ANDRES BELLO,2463.0,216,2.712613,-0.5263,4,0.862292,1.233818,1.506193,0.970668,0.970668,1.151704,historical_mae,operational,1.233818,1,2,longitudinal,2024,0.834067,0.862292
041302019,04,Aragua,ESCUELA BOLIVARIANA MARIA MAYOR RODRIGUEZ,2380.0,223,1.075557,0.040874,4,1.346391,0.983395,1.13296,-0.42518,0.42518,1.050153,historical_mae,operational,0.983395,1,2,longitudinal,2024,-1.47076,-1.346391
050603001,05,Barinas,UNIDAD EDUCATIVA SAN RAFAEL DE CANAGUA,3684.0,19,0.560714,3.48789,4,0.47686,1.825233,2.258893,1.586803,1.586803,1.607686,historical_mae,operational,1.825233,1,2,longitudinal,2024,2.775466,-0.47686
050213001,05,Barinas,ESCUELA BASICA RAFAEL MONTENEGRO,2192.0,95,0.183811,0.683838,4,2.343074,0.972002,1.269855,-0.199536,0.199536,1.254081,historical_mae,operational,0.972002,1,2,longitudinal,2024,0.677283,-2.343074
050401028,05,Barinas,ESCUELA BOLIVARIANA ALI PRIMERA,2178.0,98,,,1,1.334523,1.334523,1.334523,-1.334523,1.334523,,historical_mae,operational,1.334523,1,2,longitudinal,2024,,-1.334523
050401026,05,Barinas,ESCUELA BASICA NACIONAL BOLIVARIANA JOSÉ MAGIN MOLINA,2124.0,101,,0.609048,3,1.808558,1.239416,1.333353,0.372322,0.372322,1.280315,historical_mae,operational,1.239416,1,2,longitudinal,2024,-1.30064,1.808558
060101003,06,Bolivar,ESCUELA ESTADAL BASICA SILVANA DE IRADI,4132.0,32,0.521539,0.023653,4,2.671867,0.866942,1.366958,0.866942,0.866942,1.056875,historical_mae,operational,0.866942,1,2,longitudinal,2024,0.250709,2.671867
060101023,06,Bolivar,ESCUELA NACIONAL BASICA ANTONIO DE BERRIOS,3756.0,50,2.228807,1.062393,4,1.255962,1.293687,1.420173,0.979894,0.979894,1.027958,historical_mae,operational,1.293687,1,2,longitudinal,2024,-0.627585,1.255962
060101020,06,Bolivar,ESCUELA NACIONAL BASICA MIGUEL MARMION,2799.0,100,-0.847146,-2.186245,4,0.830032,1.502122,1.642223,-1.502122,1.502122,0.663721,historical_mae,operational,1.502122,1,2,longitudinal,2024,-2.145066,-0.830032
060106008,06,Bolivar,ESCUELA NACIONAL BASICA WENCELAUS MONSERRATTE,2223.0,139,1.502247,-1.279938,4,1.311135,1.565136,1.605531,-0.814012,0.814012,1.383876,historical_mae,operational,1.565136,1,2,longitudinal,2024,-2.167223,-1.311135
060302002,06,Bolivar,PREESCOLAR ASISTENCIAL JOSE TOMAS RAMOS,1568.0,189,2.83798,1.646576,4,2.99072,1.979118,2.230718,0.26316,0.26316,2.215141,historical_mae,operational,1.979118,1,2,longitudinal,2024,-0.441195,-2.99072
070401016,07,Carabobo,UNIDAD EDUCATIVA NACIONAL EL TOQUITO,6027.0,19,4.268275,1.365251,4,1.031006,1.85151,2.328889,1.85151,1.85151,1.412669,historical_mae,operational,1.85151,1,2,longitudinal,2024,0.741509,1.031006
070901003,07,Carabobo,GRUPO ESCOLAR JUAN ANTONIO MICHELENA,4745.0,60,-1.074094,-1.486235,4,2.894318,1.947346,2.07308,-1.947346,1.947346,0.710989,historical_mae,operational,1.947346,1,2,longitudinal,2024,-2.334736,-2.894318
070403003,07,Carabobo,GRUPO ESCOLAR CARLOS ARVELO,4568.0,64,2.819422,-0.145882,4,1.444925,1.158136,1.589627,0.362732,0.362732,1.547688,historical_mae,operational,1.158136,1,2,longitudinal,2024,0.222315,-1.444925
071201020,07,Carabobo,UNIDAD EDUCATIVA NACIONAL ABDON CALDERON,4425.0,76,0.509274,-1.286708,4,3.538665,1.86027,2.172221,-1.605633,1.605633,1.463041,historical_mae,operational,1.86027,1,2,longitudinal,2024,-2.106431,-3.538665
070705018,07,Carabobo,COLEGIO LA COROMOTO,3960.0,101,,,1,0.849842,0.849842,0.849842,-0.849842,0.849842,,historical_mae,operational,0.849842,1,2,longitudinal,2024,,-0.849842
070201003,07,Carabobo,GRUPO ESCOLAR LANCASTER,2984.0,159,3.260537,-0.301374,4,2.40941,1.573327,2.039047,0.217935,0.217935,2.027367,historical_mae,operational,1.573327,1,2,longitudinal,2024,0.321989,-2.40941
070706001,07,Carabobo,GRUPO ESCOLAR REPUBLICA DE HONDURAS,2722.0,185,-1.143371,-1.424564,4,2.736959,1.87953,1.982801,-0.511051,0.511051,1.91581,historical_mae,operational,1.87953,1,2,longitudinal,2024,-2.213228,2.736959
080101001,08,Cojedes,ESCUELA PRIMARIA  BOLIVARIANA NACIONAL AGUSTIN RAFAEL ANDRADES,2271.0,21,-3.599091,0.607506,4,0.808601,1.920235,2.295787,0.12069,0.12069,2.292612,historical_mae,operational,1.920235,1,2,longitudinal,2024,2.665744,0.808601
080901005,08,Cojedes,ESCUELA  BASICA BOLIVARIANA ELBA MANZANO DE SANCHEZ EL ESPINAL,1594.0,48,0.183703,-1.879169,4,3.698524,1.798692,2.196512,-1.706841,1.706841,1.382519,historical_mae,operational,1.798692,1,2,longitudinal,2024,-1.433373,-3.698524
080601014,08,Cojedes,ESCUELA  GRADUADA  MARIA CLEMENCIA DE GUERRA,1232.0,69,4.524719,0.289103,4,2.439691,1.87034,2.576852,0.536571,0.536571,2.520369,historical_mae,operational,1.87034,1,2,longitudinal,2024,-0.227845,-2.439691
090402015,09,Falcon,ESCUELA BASICA 23 DE ENERO,2468.0,84,1.983671,1.374956,4,1.834223,1.335867,1.517606,0.343446,0.343446,1.478233,historical_mae,operational,1.335867,1,2,longitudinal,2024,-0.150619,-1.834223
090403010,09,Falcon,CENTRO DE EDUCACIÓN INICIAL SANTIAGO DAVALILLO,2139.0,104,1.536165,0.171052,4,1.329921,0.848168,1.03491,0.848168,0.848168,0.593001,historical_mae,operational,0.848168,1,2,longitudinal,2024,0.355535,1.329921
090701020,09,Falcon,CEIS JUAN DE DIOS MONZÓN,1960.0,118,,,1,1.564146,1.564146,1.564146,-1.564146,1.564146,,historical_mae,operational,1.564146,1,2,longitudinal,2024,,-1.564146
091001027,09,Falcon,ESCUELA BASICA 5 DE JULIO,1800.0,130,1.636962,4.972577,4,0.085,1.707557,2.618769,1.639712,1.639712,2.041885,historical_mae,operational,1.707557,1,2,longitudinal,2024,-0.135691,0.085
090401001,09,Falcon,INSTITUTO SOCIALISTA DE PESCA Y ACUICULTURA,1060.0,210,-0.510178,3.013102,4,0.253745,1.956382,2.539381,1.574421,1.574421,1.9924,historical_mae,operational,1.956382,1,2,longitudinal,2024,4.048503,-0.253745
100201004,10,Guarico,UNIDAD EDUCATIVA NACIONAL JULIAN MELLADO,2319.0,70,0.330557,2.388616,4,0.772562,1.160563,1.39062,1.160563,1.160563,0.766105,historical_mae,operational,1.160563,1,2,longitudinal,2024,1.150519,0.772562
100601008,10,Guarico,ESCUELA BASICA ANTONIO JOSE DE SUCRE,2292.0,73,3.104851,2.30697,4,0.509761,1.579519,1.960821,1.324638,1.324638,1.445736,historical_mae,operational,1.579519,1,2,longitudinal,2024,0.396493,-0.509761
101201002,10,Guarico,ESCUELA BASICA JUAN GERMAN ROSCIO,1817.0,101,2.986188,1.425313,4,0.592282,1.540749,1.777878,1.244608,1.244608,1.269568,historical_mae,operational,1.540749,1,2,longitudinal,2024,1.159212,-0.592282
100501014,10,Guarico,ESCUELA BASICA ARTURO ALVAREZ ALAYON,1590.0,117,0.350991,-1.406933,4,2.757726,1.326844,1.607369,-1.151348,1.151348,1.12162,historical_mae,operational,1.326844,1,2,longitudinal,2024,-0.791725,-2.757726
110601017,11,Lara,UNIDAD EDUCATIVA ESTADAL RAIMUNDO PERNALETE,4350.0,18,-4.323262,0.158576,4,1.740114,1.770099,2.370689,-1.261589,1.261589,2.007127,historical_mae,operational,1.770099,1,2,longitudinal,2024,0.858444,-1.740114
110601002,11,Lara,ESCUELA BASICA CARORA,2748.0,97,-5.014451,-1.639355,4,0.028116,1.867945,2.667249,-1.853887,1.853887,1.917634,historical_mae,operational,1.867945,1,2,longitudinal,2024,-0.789858,0.028116
110207124,11,Lara,CASA COMUNAL VILLA PRODUCTIVA,2184.0,134,,,1,0.532432,0.532432,0.532432,-0.532432,0.532432,,historical_mae,operational,0.532432,1,2,longitudinal,2024,,-0.532432
110801006,11,Lara,ESCUELA BASICA PALO VERDE,1644.0,194,-2.394781,-3.092278,4,0.60681,1.904353,2.120528,-0.839177,0.839177,1.947414,historical_mae,operational,1.904353,1,2,longitudinal,2024,1.523542,0.60681
110401004,11,Lara,PARQUE EDILIO LOZADA,1224.0,250,3.590037,-2.608784,4,0.004707,1.942292,2.352943,-0.14492,0.14492,2.348476,historical_mae,operational,1.942292,1,2,longitudinal,2024,-1.56564,0.004707
110102012,11,Lara,ESCUELA BOLIVARIANA JORNADA COMPLETA CARMEN PEREZ DE MENDOZA,1136.0,261,,,1,1.305145,1.305145,1.305145,1.305145,1.305145,,historical_mae,operational,1.305145,1,2,longitudinal,2024,,1.305145
120806001,12,Merida,GRUPO ESCOLAR EL EDUCADOR,4510.0,5,3.476391,-0.246076,4,0.436678,1.438552,1.92878,0.517982,0.517982,1.857925,historical_mae,operational,1.438552,1,2,longitudinal,2024,-1.595063,0.436678
120806002,12,Merida,UNIDAD EDUCATIVA ANDRES ELOY BLANCO,4470.0,7,2.975465,1.64174,4,1.780789,1.777041,1.950914,0.531561,0.531561,1.877101,historical_mae,operational,1.777041,1,2,longitudinal,2024,-0.710171,-1.780789
120901001,12,Merida,ESCUELA ESTADO APURE,3604.0,20,-2.209551,-1.52965,4,0.452525,1.576196,1.72422,-1.576196,1.576196,0.698957,historical_mae,operational,1.576196,1,2,longitudinal,2024,-2.113059,-0.452525
120901003,12,Merida,UNIDAD EDUCATIVA SAN RAFAEL DE TABAY,2859.0,56,-0.705908,1.113411,4,1.188501,0.781064,0.889393,0.42811,0.42811,0.779578,historical_mae,operational,0.781064,1,2,longitudinal,2024,0.116437,1.188501
131603002,13,Miranda,UNIDAD EDUCATIVA ESTADAL  ADOLFO NAVAS  CORONADO,5745.0,36,4.318777,0.854941,4,1.266704,1.747186,2.306944,0.839673,0.839673,2.148706,historical_mae,operational,1.747186,1,2,longitudinal,2024,-0.548322,-1.266704
130901021,13,Miranda,ESCUELA TECNICA LEONARDO INFANTE,3760.0,124,4.498912,2.28644,4,0.290949,1.929853,2.547855,1.784379,1.784379,1.818669,historical_mae,operational,1.929853,1,2,longitudinal,2024,0.643112,-0.290949
131701021,13,Miranda,UNIDAD EDUCATIVA ESTADAL JUAN DANIEL OLIVER RUGELES,3288.0,176,,,1,1.103796,1.103796,1.103796,-1.103796,1.103796,,historical_mae,operational,1.103796,1,2,longitudinal,2024,,-1.103796
130601001,13,Miranda,UNIDAD EDUCATIVA 13 DE JUNIO,2448.0,262,3.064423,-0.122745,4,0.942274,1.161923,1.624978,0.370288,0.370288,1.582227,historical_mae,operational,1.161923,1,2,longitudinal,2024,-0.518251,-0.942274
131001008,13,Miranda,CENTRO EDUCATIVO INICIAL EULALIA BUROZ,2022.0,332,5.920484,0.484576,4,0.680068,1.785088,2.989669,1.445054,1.445054,2.617239,historical_mae,operational,1.785088,1,2,longitudinal,2024,0.055222,-0.680068
131301025,13,Miranda,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA FILOMENA ANTONIA PALMA DE CASTRO,1425.0,424,,,1,0.528506,0.528506,0.528506,0.528506,0.528506,,historical_mae,operational,0.528506,1,2,longitudinal,2024,,0.528506
131201039,13,Miranda,CENTRO DE EDUCACION INICIAL VESTALIA VEGAS DE OLOYOLA,1166.0,486,,,1,1.673981,1.673981,1.673981,1.673981,1.673981,,historical_mae,operational,1.673981,1,2,longitudinal,2024,,1.673981
131001037,13,Miranda,CENTRO DE VOTACION ALTOS DEL MARIN,245.0,784,,,1,1.239954,1.239954,1.239954,1.239954,1.239954,,historical_mae,operational,1.239954,1,2,longitudinal,2024,,1.239954
131601026,13,Miranda,ESCUELA BASICA NACIONAL SANTA CRUZ DEL ESTE,4360.0,79,2.548367,4.993042,4,2.539061,3.323388,3.471144,3.323388,3.323388,1.001965,historical_mae,operational,3.323388,2,4,longitudinal,2024,3.213084,2.539061
140709002,14,Monagas,ESCUELA BASICA CASTOR GUEVARA,3216.0,26,2.815807,-0.88902,4,0.72298,1.787287,2.040069,-0.379384,0.379384,2.004482,historical_mae,operational,1.787287,1,2,longitudinal,2024,-2.721341,-0.72298
140501001,14,Monagas,ESCUELA BÁSICA ALBERTO RAVELL,2751.0,52,0.627727,-0.649103,4,3.61023,1.335733,1.874631,-1.02187,1.02187,1.57163,historical_mae,operational,1.335733,1,2,longitudinal,2024,-0.455874,-3.61023
140801001,14,Monagas,GRUPO ESCOLAR CACIQUE TAGUAY,2409.0,78,-0.319447,-3.441599,4,1.08896,1.874309,2.243898,-1.329829,1.329829,1.807383,historical_mae,operational,1.874309,1,2,longitudinal,2024,-2.647232,1.08896
140710012,14,Monagas,LICEO NACIONAL  DOCTOR MANUEL NUÑEZ TOVAR,2397.0,81,1.567055,-1.057981,4,0.352332,1.031771,1.120376,-0.072077,0.072077,1.118055,historical_mae,operational,1.031771,1,2,longitudinal,2024,-1.149715,0.352332
151101001,15,Nueva Esparta,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA MONSENOR EDUARDO VASQUEZ,3183.0,11,1.819907,-0.322558,4,2.679639,1.453954,1.701767,0.795819,0.795819,1.504221,historical_mae,operational,1.453954,1,2,longitudinal,2024,-0.993713,2.679639
150601023,15,Nueva Esparta,UNIDAD EDUCATIVA RAFAEL SALAZAR BRITO,3056.0,13,3.10285,0.754354,4,1.037186,1.380614,1.707846,1.066581,1.066581,1.333845,historical_mae,operational,1.380614,1,2,longitudinal,2024,-0.628065,1.037186
150601021,15,Nueva Esparta,UNIDAD EDUCATIVA NACIONAL BOLIVARIANA CACIQUE CHARAIMA,3012.0,14,0.557453,-0.940643,4,3.012808,1.934058,2.273506,-0.148928,0.148928,2.268623,historical_mae,operational,1.934058,1,2,longitudinal,2024,-3.225329,3.012808
160601021,16,Portuguesa,UNIDAD EDUCATIVA COLEGIO PRIVADO FE Y ALEGRIA NUESTRA SENORA DE COROMOTO,3396.0,20,-0.144184,0.040295,4,5.194339,1.764463,2.73051,1.692371,1.692371,2.142793,historical_mae,operational,1.764463,1,2,longitudinal,2024,1.679034,5.194339
160701010,16,Portuguesa,ESCUELA BASICA MESA DE LAS PIÑAS,946.0,238,-2.37224,1.654813,4,0.343872,1.102186,1.456503,-0.25587,0.25587,1.433852,historical_mae,operational,1.102186,1,2,longitudinal,2024,0.037818,-0.343872
160801001,16,Portuguesa,ESCUELA BASICA CARLOS GAUNA,909.0,248,5.479427,0.945103,4,0.709497,1.821918,2.803762,1.467169,1.467169,2.389246,historical_mae,operational,1.821918,1,2,longitudinal,2024,0.153644,-0.709497
160301118,16,Portuguesa,VILLAS DEL LLANO,885.0,255,,,1,0.580744,0.580744,0.580744,-0.580744,0.580744,,historical_mae,operational,0.580744,1,2,longitudinal,2024,,-0.580744
160301034,16,Portuguesa,ESCUELA BASICA DON SIMON RODRIGUEZ,843.0,266,-0.941135,0.975867,4,3.812724,1.476328,2.025201,-0.900601,0.900601,1.813933,historical_mae,operational,1.476328,1,2,longitudinal,2024,0.175587,-3.812724
170301012,17,Sucre,LICEO JOSÉ FRANCISCO BERMÚDEZ,3828.0,15,2.800197,2.024523,4,0.813477,1.565465,1.802117,1.158727,1.158727,1.380209,historical_mae,operational,1.565465,1,2,longitudinal,2024,0.623664,-0.813477
170907002,17,Sucre,UNIDAD EDUCATIVA NUEVA CÓRDOBA,3656.0,18,-0.837785,1.358761,4,1.24798,1.021916,1.06292,0.281455,0.281455,1.024979,historical_mae,operational,1.021916,1,2,longitudinal,2024,-0.643137,1.24798
170301005,17,Sucre,UNIDAD EDUCATIVA  1RO DE MAYO,2832.0,50,-3.886066,-1.195105,4,1.123553,1.898366,2.220403,-1.33659,1.33659,1.773053,historical_mae,operational,1.898366,1,2,longitudinal,2024,-1.388742,1.123553
170301007,17,Sucre,ESCUELA BOLIVARIANA GUAYACAN DE LAS FLORES,2721.0,53,-0.007116,-1.096735,4,0.268571,0.844076,1.150059,-0.844076,0.844076,0.781135,historical_mae,operational,0.844076,1,2,longitudinal,2024,-2.00388,-0.268571
170907001,17,Sucre,ESCUELA BASICA JUAN GERMAN ROSCIO,2472.0,69,-0.637132,0.55498,4,2.202273,1.018883,1.22759,0.700317,0.700317,1.008233,historical_mae,operational,1.018883,1,2,longitudinal,2024,0.681148,2.202273
180801011,18,Tachira,ESCUELA BÁSICA JUAN BAUTISTA GARCIA ROA,4120.0,21,2.684852,-0.829647,4,1.51454,1.916008,2.069647,-0.573582,0.573582,1.988578,historical_mae,operational,1.916008,1,2,longitudinal,2024,-2.634992,-1.51454
181901001,18,Tachira,UNIDAD EDUCATIVA ESTADAL INES LABRADOR DE LARA,3424.0,49,-1.731897,-0.677428,4,0.790046,1.369537,1.522775,-0.974514,0.974514,1.170114,historical_mae,operational,1.369537,1,2,longitudinal,2024,-2.278778,0.790046
181501002,18,Tachira,LICEO NACIONAL MONSEÑOR RAFAEL ARIAS BLANCO,3392.0,52,-2.30221,1.807395,4,1.738155,1.584826,1.719713,-0.435356,0.435356,1.663694,historical_mae,operational,1.584826,1,2,longitudinal,2024,0.491544,-1.738155
181501001,18,Tachira,ESCUELA BASICA JOSE MARIA CORDOBA,2928.0,81,-2.322779,0.364138,4,3.877315,1.874958,2.314995,0.713569,0.713569,2.202277,historical_mae,operational,1.874958,1,2,longitudinal,2024,0.935601,3.877315
180401023,18,Tachira,CENTRO DE EDUCACION INICIAL NACIONAL SIMONCITO PENSAMIENTO BOLIVARIANO,2619.0,106,,1.226382,3,3.994405,1.825825,2.416966,1.6547,1.6547,1.76173,historical_mae,operational,1.825825,1,2,longitudinal,2024,-0.256687,3.994405
180601004,18,Tachira,UNIDAD EDUCATIVA BOLIVARIANA ESTADO YARACUY,2316.0,127,-0.24941,3.162814,4,0.308828,1.828299,2.401274,1.703594,1.703594,1.692302,historical_mae,operational,1.828299,1,2,longitudinal,2024,3.592145,0.308828
190202005,19,Trujillo,ESCUELA BOLIVARIANA PRESBÍTERO JOSÉ DE JESÚS ESPINOZA,3564.0,5,3.458131,1.19704,4,2.694428,1.947355,2.282814,1.727445,1.727445,1.492372,historical_mae,operational,1.947355,1,2,longitudinal,2024,-0.43982,2.694428
190507001,19,Trujillo,UNIDAD EDUCATIVA DOCTOR ANDRÉS LOMELLI ROSARIO,3210.0,15,2.662262,-2.431912,4,0.677167,1.674344,1.891952,-0.004629,0.004629,1.891947,historical_mae,operational,1.674344,1,2,longitudinal,2024,-0.926034,0.677167
191501002,19,Trujillo,UNIDAD BÁSICA PASCUAL IGNACIO VILLASMIL,3048.0,25,-1.538274,0.730906,4,0.006666,0.926058,1.1114,0.156921,0.156921,1.100266,historical_mae,operational,0.926058,1,2,longitudinal,2024,1.428385,0.006666
191301004,19,Trujillo,UNIDAD EDUCATIVA JOSÉ ANTONIO VELASCO,2610.0,46,1.543683,1.091304,4,3.421105,1.764243,2.0174,1.263803,1.263803,1.572484,historical_mae,operational,1.764243,1,2,longitudinal,2024,-1.000879,3.421105
200701016,20,Yaracuy,ESCUELA BASICA MARIA TERESA SANZ,1578.0,95,0.470683,0.841015,4,6.156598,1.916436,3.117352,-1.260587,1.260587,2.851105,historical_mae,operational,1.916436,1,2,longitudinal,2024,-0.197449,-6.156598
200101002,20,Yaracuy,ESCUELA BASICA JOSE JOAQUIN VEROES,1380.0,119,0.715334,0.360223,4,1.791319,1.905275,2.571621,1.905275,1.905275,1.727183,historical_mae,operational,1.905275,1,2,longitudinal,2024,4.754225,1.791319
200702001,20,Yaracuy,ESCUELA BASICA  LA ENSENADA,1304.0,127,-1.417394,1.339616,4,2.851851,1.562016,1.756788,0.533718,0.533718,1.673753,historical_mae,operational,1.562016,1,2,longitudinal,2024,-0.639201,2.851851
200601021,20,Yaracuy,GIMNACIO CUBIERTO URACHICHE,1158.0,147,,-0.640532,3,4.330137,1.858107,2.551128,-1.858107,1.858107,1.748053,historical_mae,operational,1.858107,1,2,longitudinal,2024,-0.603654,-4.330137
211803033,21,Zulia,ESCUELA BASICA NACIONAL GRAN MARISCAL DE AYACUCHO,4205.0,81,,,1,0.791579,0.791579,0.791579,-0.791579,0.791579,,historical_mae,operational,0.791579,1,2,longitudinal,2024,,-0.791579
211807001,21,Zulia,UNIDAD EDUCATIVA PRIVADA NACIONAL FRAY JUNIPERO DE ESCALADA,4130.0,84,,,1,0.436288,0.436288,0.436288,0.436288,0.436288,,historical_mae,operational,0.436288,1,2,longitudinal,2024,,0.436288
210502019,21,Zulia,ESCUELA BASICA NACIONAL TEOTISTE DE GALLEGOS,3444.0,154,-0.038602,2.260371,4,1.872328,1.161325,1.486696,-0.031139,0.031139,1.486369,historical_mae,operational,1.161325,1,2,longitudinal,2024,-0.473998,-1.872328
211401004,21,Zulia,ESCUELA BASICA NACIONAL FRANCISCO LAZO MARTI,3435.0,158,2.001889,2.542286,4,0.682117,1.75922,1.885092,1.418162,1.418162,1.24193,historical_mae,operational,1.75922,1,2,longitudinal,2024,1.810589,-0.682117
