codigo_centro,cod_estado,nombre_centro,estado,electores,mesas,rank_por_tamano,similarity,distancia_hist_pp,state_winner,state_top1,state_top2,candidate_profile,pasada,tolerancia_de_entrada,metodo,transicion
040107005,04,ESCUELA BASICA EUTIMIO RIVAS,Aragua,4115,5,56,full_profile,0.711639,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
040106014,04,UNIDAD EDUCATIVA NACIONAL CREACION CAMPO ALEGRE,Aragua,4085,5,58,full_profile,1.413205,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
040103003,04,ESCUELA BASICA JUSTINA GUERRA,Aragua,3954,3,65,full_profile,1.346428,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
050401005,05,UNIDAD EDUCATIVA PRIVADO COLEGIO CORAZON DE MARIA,Barinas,4080,5,8,full_profile,0.976027,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
050601001,05,ESCUELA BASICA JOSE FRANCISCO JIMENEZ,Barinas,3624,4,25,full_profile,0.913392,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
050208004,05,ESCUELA BASICA LOURDES RIVAS  DE TORRES,Barinas,3612,2,26,full_profile,1.210374,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
050208009,05,ESCUELA BASICA CIUDAD DE BARINAS,Barinas,3540,4,28,full_profile,1.650787,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
060401003,06,ESCUELA BASICA NACIONAL ISAURA GOMEZ DE AYALA,Bolivar,5082,6,11,full_profile,1.071595,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
060105016,06,ESCUELA NACIONAL BASICA LUCILA PALACIO,Bolivar,4368,4,26,full_profile,1.140856,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
060108018,06,ESCUELA BASICA VIRGEN NIÑA,Bolivar,3988,4,40,full_profile,1.780622,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
060501007,06,UNIDAD EDUCATIVA DALLA ACOSTA,Bolivar,3896,4,43,full_profile,1.208897,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
060103007,06,ESCUELA GENERAL RAFAEL URDANETA,Bolivar,2811,3,98,full_profile,0.66095,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
070401002,07,UNIDAD EDUACTIVA   NACIONAL JOSE GREGORIO GUITIAN E,Carabobo,5256,6,41,full_profile,1.669152,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
070401004,07,ESCUELA JOSE CECILIO AVILA,Carabobo,5055,5,47,full_profile,0.523147,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
070905006,07,GRUPO ESCOLAR FERMIN TORO,Carabobo,5026,1,49,full_profile,0.559564,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
071201022,07,ESCUELA NACIONAL BATALLA DE BOMBONA,Carabobo,4915,5,53,full_profile,1.390242,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
070907005,07,GRUPO ESCOLAR BEJUMA,Carabobo,4804,2,57,full_profile,1.88124,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
071201003,07,UNIDAD EDUCATIVA ESTADAL AMBROSIO PLAZA,Carabobo,4722,3,61,full_profile,1.489086,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
071201004,07,UNIDAD EDUCATIVA CRISPINA MERCADO,Carabobo,4271,1,83,full_profile,0.981672,maduro,maduro,bertucci_quijada,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
080201002,08,ESCUELA  BASICA JESUS MARTIN LEON,Cojedes,3636,4,1,full_profile,1.574212,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
080201017,08,ESCUELA BASICA  EDUARDO NOGUERA,Cojedes,3237,3,6,full_profile,0.747733,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
080901002,08,ESCUELA  BASICA  JUAN ANGEL BRAVO,Cojedes,2574,3,11,full_profile,1.161105,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
091201002,09,ESCUELA PRIMARIA BOLIVARIANA FELIPE ESTEVES,Falcon,2787,3,62,full_profile,1.084741,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
091601006,09,ESCUELA BASICA BOLIVARIANA JAYANA,Falcon,2043,3,110,full_profile,1.625895,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
090403002,09,CENTRO DE FORMACION INDUSTRIAL INCE PUNTO FIJO,Falcon,2007,3,114,full_profile,1.638997,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
091001027,09,ESCUELA BASICA 5 DE JULIO,Falcon,1800,2,130,full_profile,0.168957,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
091001042,09,CENTRO DE EDUCACION INICIAL BOLIVARIANO JOSEFA CAMEJO TALAVERA,Falcon,1598,2,152,full_profile,1.669222,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
100701004,10,ESCUELA ESTADAL DELFINA FEMAYOR DE MOLINA,Guarico,3471,3,28,full_profile,1.583672,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
100701015,10,ESCUELA ESTADAL OLGA ROJAS DE CABEZA,Guarico,3246,3,37,full_profile,0.224109,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
100301017,10,GRUPO ESCOLAR OTONIEL GUGLIETA,Guarico,2980,2,46,full_profile,0.934681,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
101201001,10,CICLO COMBINADO BEATRIZ DE RODRIGUEZ,Guarico,2697,3,52,full_profile,1.326086,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
110503001,11,UNIDAD EDUCATIVA AGUA VIVA,Lara,5670,5,3,full_profile,1.917468,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
110601009,11,ESCUELA BOLIVARIANA JOSE HERRERA OROPEZA,Lara,5490,6,5,full_profile,1.14482,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
110207053,11,ESCUELA PRIMARIA BOLIVARIANA MEDIA JORNADA JUAN DE VILLEGAS,Lara,4840,5,12,full_profile,1.207505,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
110201049,11,UNIDAD EDUCATIVA MILITARIZADA CORONEL JOSE MARIA CAMACARO,Lara,3392,4,50,full_profile,1.807203,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
110201036,11,GRUPO ESCOLAR BOLIVIA TOVAR,Lara,2985,3,75,full_profile,1.858672,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
110202047,11,GRUPO ESCOLAR REPUBLICA DE COSTA RICA,Lara,2796,2,89,full_profile,1.943723,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
121804001,12,GRUPO ESCOLAR ESTADO PORTUGUESA,Merida,4495,5,6,full_profile,1.001726,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
120806002,12,UNIDAD EDUCATIVA ANDRES ELOY BLANCO,Merida,4470,5,7,full_profile,1.780789,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
120106004,12,LICEO DOCTOR ALBERTO ADRIANI,Merida,3820,4,16,full_profile,1.498127,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
120901001,12,ESCUELA ESTADO APURE,Merida,3604,4,20,full_profile,0.554951,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
130901012,13,COLEGIO JOSE DE JESUS AROCHA,Miranda,7360,8,14,full_profile,1.460189,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
130901070,13,ESCUELA NACIONAL BARTOLOME SALOM,Miranda,6784,4,19,full_profile,1.095857,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
130901067,13,UNIDAD EDUCATIVA ALBERTO RAVELL,Miranda,5852,4,32,full_profile,0.267486,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
130901095,13,COLEGIO ARMANDO REVERON,Miranda,5460,6,43,full_profile,1.647688,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
130201002,13,ESCUELA BASICA GABRIEL EMILIO MUÑOZ,Miranda,4985,1,56,full_profile,1.955409,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
131001010,13,UNIDAD EDUCATIVA NACIONAL JOSE DE SAN MARTIN,Miranda,4720,4,65,full_profile,1.025617,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
130905001,13,UNIDAD EDUCATIVA NACIONAL MARISCAL SUCRE,Miranda,4648,4,68,full_profile,1.706142,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
131001004,13,ESCUELA BASICA ESTADAL CONSUELO HERNANDEZ,Miranda,4615,5,70,full_profile,0.785923,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
131102001,13,UNIDAD EDUCATIVA  NACIONAL BOLIVARIANA ARAIRA,Miranda,4156,4,90,full_profile,1.70534,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
140708018,14,COMPLEJO EDUCATIVO  ANGEL DE LA GUARDA FE Y ALEGRÍA,Monagas,4212,4,9,full_profile,1.768017,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
140601002,14,ESCUELA BÁSICA DORA ROMERO DE AVILA,Monagas,3990,5,12,full_profile,1.448567,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
140709001,14,ESCUELA BÁSICA CARIPE,Monagas,3552,3,20,full_profile,1.631075,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
140709002,14,ESCUELA BASICA CASTOR GUEVARA,Monagas,3216,4,26,full_profile,1.049291,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
150601026,15,ESCUELA BASICA ESTADO ZULIA,Nueva Esparta,4255,5,4,full_profile,1.300305,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
150601023,15,UNIDAD EDUCATIVA RAFAEL SALAZAR BRITO,Nueva Esparta,3056,4,13,full_profile,1.173331,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
151102002,15,UNIDAD EDUCATIVA ESCUELA BÁSICA VILLA ROSA,Nueva Esparta,2964,3,16,full_profile,1.328506,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
160801008,16,ESCUELA BASICA TIBERIO GRATEROL,Portuguesa,4145,5,3,full_profile,1.974405,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
160301049,16,ESCUELA BOLIVARIANA MIGUEL ANTONIO VASQUEZ,Portuguesa,2649,3,58,full_profile,0.658343,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
160502011,16,ESCUELA BOLIVARIANA FRAY FELIPE DE PALMA,Portuguesa,892,1,253,full_profile,1.751601,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
160901018,16,ESCUELA BOLIVARIANA LA SABANITA 1806705,Portuguesa,504,1,371,full_profile,1.962452,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
160301054,16,ESCUELA CONCENTRADA MIXTA NUMERO 181082 QUEBRADA DEL MAMON,Portuguesa,487,1,379,full_profile,0.904895,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
170904012,17,ESCUELA PRIMARIA BOLIVARIANA ESTADO NUEVA ESPARTA,Sucre,3648,4,19,full_profile,1.024099,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
170903006,17,UNIDAD EDUCATIVA GRAN MARISCAL DE AYACUCHO,Sucre,3368,4,27,full_profile,1.614246,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
170902009,17,UNIDAD EDUCATIVA CRUZ ALMANDOZ MORA,Sucre,3252,4,31,full_profile,1.602459,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
171001002,17,ALDEA UNIVERSITARIA MISION SUCRE,Sucre,2790,3,51,full_profile,1.689766,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
171401002,17,UNIDAD EDUCATIVA SAN FRANCISCO,Sucre,2505,3,67,full_profile,1.878554,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
180401017,18,UNIDAD EDUCATIVA NACIONAL SIMON CANDIALES,Tachira,5184,6,9,full_profile,1.670649,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
180401004,18,COLEGIO NUESTRA SEÑORA DE LA CONSOLACION DE TARIBA,Tachira,4310,5,16,full_profile,0.47416,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
180401002,18,LICEO BOLIVARIANO LUIS LOPEZ MENDEZ,Tachira,4245,5,17,full_profile,1.941834,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
180802006,18,ESCUELA BOLIVARIANA JUAN ANTONIO ROMAN VALECILLOS,Tachira,4135,5,20,full_profile,1.950558,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
180803006,18,ESCUELA BOLIVARIANA VIRGILIO PINZON,Tachira,3752,4,32,full_profile,0.934779,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
180802026,18,UNIDAD EDUCATIVA COLEGIO CRISTO REY,Tachira,3488,4,45,full_profile,1.98535,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
191303002,19,UNIDAD EDUCATIVA RAFAEL QUEVEDO URBINA,Trujillo,3465,3,7,full_profile,1.410424,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
190507001,19,UNIDAD EDUCATIVA DOCTOR ANDRÉS LOMELLI ROSARIO,Trujillo,3210,3,15,full_profile,1.71809,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
191303001,19,UNIDAD EDUCATIVA  MANUEL MARIA CARRASQUERO,Trujillo,3156,4,19,full_profile,1.959782,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
190702004,19,ESCUELA BOLIVARIANA PASCUAL IGNACIO VILLASMIL,Trujillo,3096,4,23,full_profile,0.559973,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
200401024,20,CENTRO DE EDUCACION INICIAL BOLIVARIANO LAS TAPIAS II,Yaracuy,2310,3,34,full_profile,1.994548,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
200701024,20,UNIDAD EDUCATIVA NIRGUA,Yaracuy,2280,2,37,full_profile,1.973991,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
200701014,20,LICEO COCOROTE,Yaracuy,1976,2,57,full_profile,0.214008,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
200401004,20,ESCUELA CONCENTRADA YARACUY,Yaracuy,1708,1,78,full_profile,0.515793,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
211805012,21,ESCUELA BASICA NACIONAL SISO MARTINEZ,Zulia,5460,6,35,full_profile,1.135161,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
211805013,21,UNIDAD EDUCATIVA NACIONAL GONZALO RINCON GUTIERREZ,Zulia,4710,3,60,full_profile,1.321274,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
211803009,21,ESCUELA BASICA BICENTENARIO JOSE ANTONIO PAEZ,Zulia,3686,4,123,full_profile,0.797585,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
210511005,21,GRUPO ESCOLAR ESTADAL EDUARDO EMIRO FERRER,Zulia,3436,2,157,full_profile,0.370227,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
211401004,21,ESCUELA BASICA NACIONAL FRANCISCO LAZO MARTI,Zulia,3435,3,158,full_profile,1.905831,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
211805022,21,ESCUELA BASICA ESTADAL ARQUIDIOCESANA PABLO SEXTO,Zulia,3296,4,180,full_profile,0.54301,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
210513029,21,UNIDAD EDUCATIVA PROFESOR MISAEL VILCHEZ,Zulia,3242,2,188,full_profile,1.571698,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
210514006,21,BACHILLER EGIDIO MONTESINOS,Zulia,2932,2,241,full_profile,0.599145,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
211408001,21,ESCUELA BASICA ESTADAL MARIA CHIQUINQUIRA BAEZ GUERRA,Zulia,2910,3,247,full_profile,1.037494,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
210513006,21,FE Y ALEGRIA RUTILIO GRANDE,Zulia,2727,3,276,full_profile,1.448848,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
210605009,21,ESCUELA BASICA NACIONAL MAESTRO MARCOS PEREIRA  OLIVARES,Zulia,2421,3,339,full_profile,1.117818,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
220101001,22,UNIDAD EDUCATIVA AMAZONAS,Amazonas,2440,2,5,full_profile,0.947956,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
220102019,22,ESCUELA LIBERTADOR,Amazonas,1208,2,18,full_profile,1.171485,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
230105006,23,SIMONCITO BOLIVARIANO DIVINO NIÑO  LOS COCOS,Delta Amacuro,1122,2,29,full_profile,1.056073,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
230104007,23,CE LEONCIO MARTINEZ  GUASINA,Delta Amacuro,828,1,46,full_profile,1.618445,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
240101002,24,UNIDAD EDUCATIVA NACIONAL CORAPAL,La Guaira,4580,4,4,full_profile,1.738438,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
240104013,24,UNIDAD EDUCATIVA NACIONAL NARCISO GONELL,La Guaira,4525,5,5,full_profile,1.668481,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
240111010,24,UNIDAD EDUCATIVA ESTATAL JESUS MARIA PORTILLO,La Guaira,4292,4,6,full_profile,0.288211,maduro,maduro,falcon,"bertucci_quijada,falcon,maduro",1,2,legacy_similarity,2018_2024
