transicion,metodo,tolerance_ladder,min_electores,cod_estado,estado,cuota,n_frame,n_con_historico_frame,n_con_outcome_frame,n_seleccionados,n_con_outcome,pct_cobertura_muestra,pct_cobertura_frame_outcome,pct_maduro_estado_hist,pct_maduro_muestra_hist,error_hist_pp,pct_maduro_muestra_hist_comparable,pct_maduro_estado_outcome,pct_maduro_muestra_outcome,error_outcome_pp,swing_estado,swing_muestra,swing_error_pp,electores_estado,target,selector,cohort,n_difiere_otras_features
2018,longitudinal,baseline,300,07,Carabobo,8,711,648,704,8,8,100.0,99.015471,50.513511,49.741578,-0.771933,49.741578,65.555724,62.681815,-2.873909,15.042213,12.940238,-2.101976,1561777.0,2018,historical_rmse,operational,8
2018,longitudinal,baseline,300,08,Cojedes,2,262,248,253,2,2,100.0,96.564885,61.165345,61.560084,0.394739,61.560084,66.92687,62.546187,-4.380683,5.761525,0.986103,-4.775422,240646.0,2018,historical_rmse,operational,2
2018,longitudinal,baseline,300,09,Falcon,4,729,680,721,4,3,75.0,98.902606,53.03365,52.751001,-0.282649,53.18942,59.221804,62.882096,3.660292,6.188153,9.692676,3.504522,668149.0,2018,historical_rmse,operational,4
2018,longitudinal,baseline,300,10,Guarico,4,463,412,463,4,4,100.0,100.0,59.289042,58.700048,-0.588993,58.700048,73.397625,69.632865,-3.764761,14.108584,10.932817,-3.175767,526963.0,2018,historical_rmse,operational,4
2018,longitudinal,baseline,300,11,Lara,7,1044,963,1027,7,7,100.0,98.371648,47.719486,46.428903,-1.290583,46.428903,66.720956,62.088635,-4.632321,19.001471,15.659732,-3.341738,1261626.0,2018,historical_rmse,operational,7
2018,longitudinal,baseline,300,12,Merida,4,526,511,526,4,4,100.0,100.0,42.885591,41.9321,-0.953491,41.9321,66.606371,72.622108,6.015737,23.72078,30.690008,6.969228,602637.0,2018,historical_rmse,operational,4
2018,longitudinal,baseline,300,13,Miranda,10,1118,1023,1110,10,10,100.0,99.284436,47.296963,46.364744,-0.932218,46.364744,76.103796,70.497443,-5.606353,28.806834,24.132699,-4.674135,2075234.0,2018,historical_rmse,operational,10
2018,longitudinal,baseline,300,14,Monagas,4,536,430,518,4,4,100.0,96.641791,55.464436,55.29823,-0.166206,55.29823,64.569134,62.002631,-2.566503,9.104698,6.7044,-2.400298,625457.0,2018,historical_rmse,operational,4
2018,longitudinal,baseline,300,15,Nueva Esparta,3,245,226,245,3,3,100.0,100.0,46.909744,45.276316,-1.633428,45.276316,70.128847,72.367049,2.238202,23.219104,27.090733,3.87163,350093.0,2018,historical_rmse,operational,3
2018,longitudinal,baseline,300,16,Portuguesa,4,660,613,654,4,4,100.0,99.090909,65.453833,65.457608,0.003775,65.457608,65.943872,68.366253,2.422381,0.490039,2.908645,2.418606,605921.0,2018,historical_rmse,operational,3
2018,longitudinal,baseline,300,17,Sucre,4,683,643,671,4,4,100.0,98.243045,57.483592,56.304719,-1.178873,56.304719,66.512811,68.382116,1.869305,9.029219,12.077398,3.048179,643440.0,2018,historical_rmse,operational,4
2018,longitudinal,baseline,300,18,Tachira,5,680,669,674,5,5,100.0,99.117647,36.97814,36.805324,-0.172816,36.805324,67.981093,70.893285,2.912193,31.002952,34.087961,3.085009,868879.0,2018,historical_rmse,operational,5
2018,longitudinal,baseline,300,19,Trujillo,4,638,630,638,4,4,100.0,100.0,59.789413,59.531948,-0.257465,59.531948,64.62467,63.472297,-1.152373,4.835257,3.940349,-0.894908,529867.0,2018,historical_rmse,operational,4
2018,longitudinal,baseline,300,20,Yaracuy,3,487,460,483,3,3,100.0,99.178645,56.530006,55.315454,-1.214551,55.315454,62.830806,57.262497,-5.568309,6.3008,1.947042,-4.353758,430459.0,2018,historical_rmse,operational,2
2018,longitudinal,baseline,300,21,Zulia,12,1338,1185,1320,12,12,100.0,98.654709,47.688074,47.301753,-0.386322,47.301753,72.015941,71.179359,-0.836582,24.327867,23.877607,-0.45026,2452432.0,2018,historical_rmse,operational,12
2018,longitudinal,baseline,300,22,Amazonas,2,145,123,138,2,2,100.0,95.172414,52.458365,51.132464,-1.325901,51.132464,61.36296,61.242345,-0.120616,8.904596,10.109881,1.205285,107896.0,2018,historical_rmse,operational,2
2018,longitudinal,baseline,300,23,Delta Amacuro,2,180,172,163,2,2,100.0,90.555556,61.63058,59.606987,-2.023593,59.606987,65.90959,62.235067,-3.674523,4.27901,2.628081,-1.65093,120242.0,2018,historical_rmse,operational,2
2018,longitudinal,baseline,300,24,La Guaira,3,202,198,202,3,3,100.0,100.0,57.085172,55.568524,-1.516648,55.568524,74.429675,72.32454,-2.105136,17.344503,16.756015,-0.588488,279952.0,2018,historical_rmse,operational,3
2018,longitudinal,baseline,300,01,Distrito Capital,9,891,859,891,9,9,100.0,100.0,51.320369,45.168961,-6.151408,45.168961,70.89212,69.631109,-1.261011,19.571752,24.462148,4.890397,1697224.0,2018,historical_volatility,operational,9
2018,longitudinal,baseline,300,02,Anzoategui,6,650,594,650,6,6,100.0,100.0,47.323629,53.54872,6.225091,53.54872,60.720968,59.290764,-1.430204,13.397339,5.742044,-7.655295,1066195.0,2018,historical_volatility,operational,6
2018,longitudinal,baseline,300,03,Apure,3,349,311,341,3,3,100.0,97.707736,61.76014,69.109827,7.349687,69.109827,69.231693,72.726055,3.494362,7.471553,3.616228,-3.855325,334268.0,2018,historical_volatility,operational,3
2018,longitudinal,baseline,300,04,Aragua,7,630,603,609,7,7,100.0,96.666667,54.054519,38.991506,-15.063012,38.991506,71.252347,67.688661,-3.563686,17.197829,28.697155,11.499326,1213087.0,2018,historical_volatility,operational,7
2018,longitudinal,baseline,300,05,Barinas,4,563,485,548,4,4,100.0,97.335702,52.188214,41.575795,-10.612419,41.575795,59.604485,61.756316,2.151831,7.416271,20.180521,12.76425,560790.0,2018,historical_volatility,operational,4
2018,longitudinal,baseline,300,06,Bolivar,6,720,691,708,6,6,100.0,98.333333,47.879948,54.05954,6.179592,54.05954,59.815233,59.874538,0.059305,11.935285,5.814998,-6.120287,973381.0,2018,historical_volatility,operational,6
2018,longitudinal,baseline,300,07,Carabobo,8,711,648,704,8,8,100.0,99.015471,50.513511,39.704364,-10.809147,39.704364,65.555724,61.250438,-4.305286,15.042213,21.546074,6.50386,1561777.0,2018,historical_volatility,operational,8
2018,longitudinal,baseline,300,08,Cojedes,2,262,248,253,2,2,100.0,96.564885,61.165345,68.921121,7.755776,68.921121,66.92687,67.073171,0.1463,5.761525,-1.847951,-7.609476,240646.0,2018,historical_volatility,operational,2
2018,longitudinal,baseline,300,09,Falcon,4,729,680,721,4,4,100.0,98.902606,53.03365,48.359394,-4.674256,48.359394,59.221804,55.37669,-3.845113,6.188153,7.017296,0.829143,668149.0,2018,historical_volatility,operational,4
2018,longitudinal,baseline,300,10,Guarico,4,463,412,463,4,4,100.0,100.0,59.289042,54.087969,-5.201073,54.087969,73.397625,72.024405,-1.373221,14.108584,17.936436,3.827852,526963.0,2018,historical_volatility,operational,4
2018,longitudinal,baseline,300,11,Lara,7,1044,963,1027,7,7,100.0,98.371648,47.719486,41.277324,-6.442162,41.277324,66.720956,66.649191,-0.071766,19.001471,25.371867,6.370396,1261626.0,2018,historical_volatility,operational,7
2018,longitudinal,baseline,300,12,Merida,4,526,511,526,4,4,100.0,100.0,42.885591,35.733087,-7.152504,35.733087,66.606371,64.749151,-1.85722,23.72078,29.016065,5.295285,602637.0,2018,historical_volatility,operational,4
2018,longitudinal,baseline,300,13,Miranda,10,1118,1023,1110,10,10,100.0,99.284436,47.296963,21.761067,-25.535895,21.761067,76.103796,65.254316,-10.849481,28.806834,43.493248,14.686414,2075234.0,2018,historical_volatility,operational,10
2018,longitudinal,baseline,300,14,Monagas,4,536,430,518,4,4,100.0,96.641791,55.464436,55.03055,-0.433886,55.03055,64.569134,60.425115,-4.144019,9.104698,5.394565,-3.710133,625457.0,2018,historical_volatility,operational,4
2018,longitudinal,baseline,300,15,Nueva Esparta,3,245,226,245,3,3,100.0,100.0,46.909744,43.983553,-2.926191,43.983553,70.128847,73.141746,3.012898,23.219104,29.158193,5.939089,350093.0,2018,historical_volatility,operational,3
2018,longitudinal,baseline,300,16,Portuguesa,4,660,613,654,4,4,100.0,99.090909,65.453833,64.70979,-0.744043,64.70979,65.943872,65.649786,-0.294086,0.490039,0.939997,0.449957,605921.0,2018,historical_volatility,operational,3
2018,longitudinal,baseline,300,17,Sucre,4,683,643,671,4,4,100.0,98.243045,57.483592,56.298146,-1.185446,56.298146,66.512811,66.871456,0.358645,9.029219,10.57331,1.544091,643440.0,2018,historical_volatility,operational,4
2018,longitudinal,baseline,300,18,Tachira,5,680,669,674,5,5,100.0,99.117647,36.97814,28.975797,-8.002344,28.975797,67.981093,68.989485,1.008392,31.002952,40.013688,9.010736,868879.0,2018,historical_volatility,operational,5
2018,longitudinal,baseline,300,19,Trujillo,4,638,630,638,4,4,100.0,100.0,59.789413,59.222315,-0.567099,59.222315,64.62467,63.543228,-1.081442,4.835257,4.320914,-0.514343,529867.0,2018,historical_volatility,operational,4
2018,longitudinal,baseline,300,20,Yaracuy,3,487,460,483,3,3,100.0,99.178645,56.530006,50.491431,-6.038574,50.491431,62.830806,56.106536,-6.72427,6.3008,5.615104,-0.685696,430459.0,2018,historical_volatility,operational,2
2018,longitudinal,baseline,300,21,Zulia,12,1338,1185,1320,12,12,100.0,98.654709,47.688074,48.506335,0.818261,48.506335,72.015941,72.107727,0.091786,24.327867,23.601392,-0.726475,2452432.0,2018,historical_volatility,operational,12
2018,longitudinal,baseline,300,22,Amazonas,2,145,123,138,2,2,100.0,95.172414,52.458365,56.312695,3.85433,56.312695,61.36296,55.493863,-5.869097,8.904596,-0.818831,-9.723427,107896.0,2018,historical_volatility,operational,2
2018,longitudinal,baseline,300,23,Delta Amacuro,2,180,172,163,2,2,100.0,90.555556,61.63058,68.426127,6.795547,68.426127,65.90959,73.333333,7.423743,4.27901,4.907207,0.628196,120242.0,2018,historical_volatility,operational,2
2018,longitudinal,baseline,300,24,La Guaira,3,202,198,202,3,3,100.0,100.0,57.085172,49.130879,-7.954293,49.130879,74.429675,73.22301,-1.206665,17.344503,24.092131,6.747628,279952.0,2018,historical_volatility,operational,3
2024,longitudinal,baseline,300,01,Distrito Capital,7,602,517,602,7,7,100.0,100.0,70.89212,69.93014,-0.96198,69.93014,32.049031,34.286374,2.237343,-38.843089,-35.643766,3.199323,1235729.0,2024,recent_distance,common,7
2024,longitudinal,baseline,300,02,Anzoategui,7,573,519,573,7,7,100.0,100.0,60.720968,60.34384,-0.377128,60.34384,30.74201,28.973298,-1.768712,-29.978958,-31.370542,-1.391583,1062364.0,2024,recent_distance,common,6
2024,longitudinal,baseline,300,03,Apure,3,312,283,312,3,3,100.0,100.0,69.231693,69.314165,0.082471,69.314165,35.300266,35.435909,0.135643,-33.931427,-33.878256,0.053172,356082.0,2024,recent_distance,common,3
2024,longitudinal,baseline,300,04,Aragua,7,599,550,599,7,7,100.0,100.0,71.252347,71.732005,0.479657,71.732005,29.305764,25.025536,-4.280227,-41.946584,-46.706468,-4.759885,1228535.0,2024,recent_distance,common,7
2024,longitudinal,baseline,300,05,Barinas,4,582,459,582,4,4,100.0,100.0,59.604485,59.561356,-0.043129,59.561356,23.709258,13.802272,-9.906986,-35.895227,-45.759084,-9.863857,592896.0,2024,recent_distance,common,4
2024,longitudinal,baseline,300,06,Bolivar,5,514,458,514,5,5,100.0,100.0,59.815233,58.460732,-1.354501,58.460732,25.36604,23.15298,-2.213061,-34.449192,-35.307752,-0.85856,810307.0,2024,recent_distance,common,5
2024,longitudinal,baseline,300,07,Carabobo,7,475,452,475,7,7,100.0,100.0,65.555724,65.338761,-0.216963,65.338761,26.589778,25.794994,-0.794784,-38.965946,-39.543767,-0.577821,1191798.0,2024,recent_distance,common,6
2024,longitudinal,baseline,300,08,Cojedes,3,222,184,222,3,3,100.0,100.0,66.92687,66.695577,-0.231294,66.695577,35.776108,28.911632,-6.864477,-31.150762,-37.783945,-6.633183,219710.0,2024,recent_distance,common,3
2024,longitudinal,baseline,300,09,Falcon,5,615,592,615,5,5,100.0,100.0,59.221804,58.342566,-0.879238,58.342566,26.981505,23.368135,-3.613369,-32.240299,-34.974431,-2.734132,650057.0,2024,recent_distance,common,5
2024,longitudinal,baseline,300,10,Guarico,4,445,391,445,4,4,100.0,100.0,73.397625,73.450549,0.052924,73.450549,33.620677,32.368257,-1.25242,-39.776949,-41.082293,-1.305344,527291.0,2024,recent_distance,common,4
2024,longitudinal,baseline,300,11,Lara,6,681,611,681,6,6,100.0,100.0,66.720956,66.769772,0.048815,66.769772,29.544448,24.501507,-5.04294,-37.176509,-42.268264,-5.091756,845082.0,2024,recent_distance,common,6
2024,longitudinal,baseline,300,12,Merida,4,505,466,505,4,4,100.0,100.0,66.606371,66.063523,-0.542848,66.063523,21.357592,19.82513,-1.532462,-45.248779,-46.238392,-0.989614,622546.0,2024,recent_distance,common,2
2024,longitudinal,baseline,300,13,Miranda,9,842,727,842,9,9,100.0,100.0,76.103796,75.63314,-0.470656,75.63314,31.775912,34.90939,3.133478,-44.327884,-40.72375,3.604134,1663256.0,2024,recent_distance,common,9
2024,longitudinal,baseline,300,14,Monagas,4,414,376,414,4,4,100.0,100.0,64.569134,64.746399,0.177265,64.746399,37.5742,37.816341,0.242141,-26.994934,-26.930058,0.064875,559572.0,2024,recent_distance,common,4
2024,longitudinal,baseline,300,15,Nueva Esparta,3,262,211,262,3,3,100.0,100.0,70.128847,70.846527,0.71768,70.846527,30.919589,30.997067,0.077478,-39.209258,-39.84946,-0.640202,373158.0,2024,recent_distance,common,3
2024,longitudinal,baseline,300,16,Portuguesa,5,587,550,587,5,5,100.0,100.0,65.943872,66.487044,0.543172,66.487044,33.540814,27.926509,-5.614305,-32.403058,-38.560535,-6.157477,640090.0,2024,recent_distance,common,5
2024,longitudinal,baseline,300,17,Sucre,5,618,587,618,5,5,100.0,100.0,66.512811,66.444043,-0.068768,66.444043,47.40136,40.607507,-6.793853,-19.111451,-25.836537,-6.725085,676738.0,2024,recent_distance,common,3
2024,longitudinal,baseline,300,18,Tachira,6,667,608,667,6,6,100.0,100.0,67.981093,68.236694,0.255602,68.236694,16.238649,12.320192,-3.918457,-51.742444,-55.916503,-4.174059,843625.0,2024,recent_distance,common,6
2024,longitudinal,baseline,300,19,Trujillo,4,591,560,591,4,4,100.0,100.0,64.62467,65.237186,0.612516,65.237186,34.516683,29.441835,-5.074848,-30.107987,-35.795351,-5.687364,541049.0,2024,recent_distance,common,3
2024,longitudinal,baseline,300,20,Yaracuy,4,443,413,443,4,4,100.0,100.0,62.830806,63.113704,0.282898,63.113704,36.444411,34.223619,-2.220792,-26.386395,-28.890086,-2.50369,442431.0,2024,recent_distance,common,4
2024,longitudinal,baseline,300,21,Zulia,11,1025,944,1024,11,11,100.0,99.902439,72.015941,71.963087,-0.052854,71.963087,28.701011,21.896363,-6.804648,-43.314931,-50.066725,-6.751794,1990029.0,2024,recent_distance,common,11
2024,longitudinal,baseline,300,22,Amazonas,2,64,61,64,2,2,100.0,100.0,61.36296,60.614793,-0.748167,60.614793,38.284492,42.439573,4.155081,-23.078469,-18.175221,4.903248,69946.0,2024,recent_distance,common,2
2024,longitudinal,baseline,300,23,Delta Amacuro,2,124,98,123,2,2,100.0,99.193548,65.90959,65.859198,-0.050393,65.859198,44.195574,41.468065,-2.72751,-21.714016,-24.391133,-2.677117,99383.0,2024,recent_distance,common,2
2024,longitudinal,baseline,300,24,La Guaira,3,165,160,165,3,3,100.0,100.0,74.429675,73.99376,-0.435915,73.99376,35.767666,34.908066,-0.8596,-38.662009,-39.085694,-0.423685,260842.0,2024,recent_distance,common,3
2024,longitudinal,baseline,300,01,Distrito Capital,7,602,517,602,7,7,100.0,100.0,70.89212,70.247934,-0.644186,70.247934,32.049031,32.806263,0.757232,-38.843089,-37.44167,1.401418,1235729.0,2024,historical_mae,common,7
2024,longitudinal,baseline,300,02,Anzoategui,7,573,519,573,7,7,100.0,100.0,60.720968,59.102823,-1.618145,59.102823,30.74201,28.343605,-2.398405,-29.978958,-30.759218,-0.78026,1062364.0,2024,historical_mae,common,6
2024,longitudinal,baseline,300,03,Apure,3,312,283,312,3,3,100.0,100.0,69.231693,68.7955,-0.436194,68.7955,35.300266,36.057545,0.757279,-33.931427,-32.737955,1.193473,356082.0,2024,historical_mae,common,3
2024,longitudinal,baseline,300,04,Aragua,7,599,550,599,7,7,100.0,100.0,71.252347,70.863863,-0.388485,70.863863,29.305764,26.997519,-2.308245,-41.946584,-43.866344,-1.91976,1228535.0,2024,historical_mae,common,7
2024,longitudinal,baseline,300,05,Barinas,4,582,459,582,4,4,100.0,100.0,59.604485,59.519676,-0.084809,59.519676,23.709258,19.774551,-3.934707,-35.895227,-39.745125,-3.849898,592896.0,2024,historical_mae,common,4
2024,longitudinal,baseline,300,06,Bolivar,5,514,458,514,5,5,100.0,100.0,59.815233,60.38888,0.573647,60.38888,25.36604,25.226968,-0.139072,-34.449192,-35.161912,-0.712719,810307.0,2024,historical_mae,common,5
2024,longitudinal,baseline,300,07,Carabobo,7,475,452,475,7,7,100.0,100.0,65.555724,64.397479,-1.158246,64.397479,26.589778,24.493209,-2.096569,-38.965946,-39.904269,-0.938323,1191798.0,2024,historical_mae,common,6
2024,longitudinal,baseline,300,08,Cojedes,3,222,184,222,3,3,100.0,100.0,66.92687,65.407387,-1.519484,65.407387,35.776108,37.620773,1.844665,-31.150762,-27.786614,3.364149,219710.0,2024,historical_mae,common,3
2024,longitudinal,baseline,300,09,Falcon,5,615,592,615,5,5,100.0,100.0,59.221804,58.600954,-0.62085,58.600954,26.981505,24.228653,-2.752851,-32.240299,-34.3723,-2.132001,650057.0,2024,historical_mae,common,5
2024,longitudinal,baseline,300,10,Guarico,4,445,391,445,4,4,100.0,100.0,73.397625,72.939217,-0.458408,72.939217,33.620677,30.749682,-2.870994,-39.776949,-42.189535,-2.412586,527291.0,2024,historical_mae,common,4
2024,longitudinal,baseline,300,11,Lara,6,681,611,681,6,6,100.0,100.0,66.720956,64.893347,-1.82761,64.893347,29.544448,26.739927,-2.804521,-37.176509,-38.15342,-0.976911,845082.0,2024,historical_mae,common,6
2024,longitudinal,baseline,300,12,Merida,4,505,466,505,4,4,100.0,100.0,66.606371,66.262779,-0.343592,66.262779,21.357592,19.627447,-1.730145,-45.248779,-46.635332,-1.386554,622546.0,2024,historical_mae,common,2
2024,longitudinal,baseline,300,13,Miranda,9,842,727,842,9,9,100.0,100.0,76.103796,75.585035,-0.518761,75.585035,31.775912,27.583415,-4.192497,-44.327884,-48.00162,-3.673736,1663256.0,2024,historical_mae,common,9
2024,longitudinal,baseline,300,14,Monagas,4,414,376,414,4,4,100.0,100.0,64.569134,63.733741,-0.835393,63.733741,37.5742,35.738987,-1.835214,-26.994934,-27.994755,-0.999821,559572.0,2024,historical_mae,common,4
2024,longitudinal,baseline,300,15,Nueva Esparta,3,262,211,262,3,3,100.0,100.0,70.128847,72.367049,2.238202,72.367049,30.919589,27.362277,-3.557313,-39.209258,-45.004772,-5.795514,373158.0,2024,historical_mae,common,3
2024,longitudinal,baseline,300,16,Portuguesa,5,587,550,587,5,5,100.0,100.0,65.943872,67.914293,1.970421,67.914293,33.540814,31.667054,-1.87376,-32.403058,-36.247239,-3.844182,640090.0,2024,historical_mae,common,5
2024,longitudinal,baseline,300,17,Sucre,5,618,587,618,5,5,100.0,100.0,66.512811,67.061234,0.548423,67.061234,47.40136,38.29651,-9.10485,-19.111451,-28.764724,-9.653273,676738.0,2024,historical_mae,common,3
2024,longitudinal,baseline,300,18,Tachira,6,667,608,667,6,6,100.0,100.0,67.981093,68.552036,0.570944,68.552036,16.238649,12.764563,-3.474086,-51.742444,-55.787474,-4.04503,843625.0,2024,historical_mae,common,6
2024,longitudinal,baseline,300,19,Trujillo,4,591,560,591,4,4,100.0,100.0,64.62467,66.13028,1.50561,66.13028,34.516683,30.725424,-3.791259,-30.107987,-35.404856,-5.296869,541049.0,2024,historical_mae,common,3
2024,longitudinal,baseline,300,20,Yaracuy,4,443,413,443,4,4,100.0,100.0,62.830806,61.049903,-1.780903,61.049903,36.444411,32.714904,-3.729507,-26.386395,-28.334999,-1.948603,442431.0,2024,historical_mae,common,4
2024,longitudinal,baseline,300,21,Zulia,11,1025,944,1024,11,11,100.0,99.902439,72.015941,72.412416,0.396475,72.412416,28.701011,24.603386,-4.097625,-43.314931,-47.809031,-4.4941,1990029.0,2024,historical_mae,common,11
2024,longitudinal,baseline,300,22,Amazonas,2,64,61,64,2,2,100.0,100.0,61.36296,56.176471,-5.18649,56.176471,38.284492,28.651685,-9.632806,-23.078469,-27.524785,-4.446316,69946.0,2024,historical_mae,common,2
2024,longitudinal,baseline,300,23,Delta Amacuro,2,124,98,123,2,2,100.0,99.193548,65.90959,66.073102,0.163512,66.073102,44.195574,39.885714,-4.30986,-21.714016,-26.187388,-4.473372,99383.0,2024,historical_mae,common,2
2024,longitudinal,baseline,300,24,La Guaira,3,165,160,165,3,3,100.0,100.0,74.429675,74.96144,0.531764,74.96144,35.767666,35.836515,0.068849,-38.662009,-39.124924,-0.462915,260842.0,2024,historical_mae,common,3
2024,longitudinal,baseline,300,01,Distrito Capital,7,602,517,602,7,7,100.0,100.0,70.89212,71.146189,0.254069,71.146189,32.049031,33.206201,1.15717,-38.843089,-37.939988,0.903101,1235729.0,2024,historical_rmse,common,7
2024,longitudinal,baseline,300,02,Anzoategui,7,573,519,573,7,7,100.0,100.0,60.720968,59.364821,-1.356147,59.364821,30.74201,27.947295,-2.794714,-29.978958,-31.417525,-1.438567,1062364.0,2024,historical_rmse,common,6
2024,longitudinal,baseline,300,03,Apure,3,312,283,312,3,3,100.0,100.0,69.231693,67.803547,-1.428146,67.803547,35.300266,37.097718,1.797452,-33.931427,-30.705829,3.225598,356082.0,2024,historical_rmse,common,3
2024,longitudinal,baseline,300,04,Aragua,7,599,550,599,7,7,100.0,100.0,71.252347,70.591787,-0.66056,70.591787,29.305764,28.227249,-1.078515,-41.946584,-42.364539,-0.417955,1228535.0,2024,historical_rmse,common,7
2024,longitudinal,baseline,300,05,Barinas,4,582,459,582,4,4,100.0,100.0,59.604485,59.146568,-0.457918,59.146568,23.709258,21.911123,-1.798136,-35.895227,-37.235445,-1.340218,592896.0,2024,historical_rmse,common,4
2024,longitudinal,baseline,300,06,Bolivar,5,514,458,514,5,5,100.0,100.0,59.815233,60.327358,0.512125,60.327358,25.36604,25.654771,0.288731,-34.449192,-34.672587,-0.223394,810307.0,2024,historical_rmse,common,5
2024,longitudinal,baseline,300,07,Carabobo,7,475,452,475,7,7,100.0,100.0,65.555724,65.156427,-0.399297,65.156427,26.589778,25.587094,-1.002684,-38.965946,-39.569333,-0.603387,1191798.0,2024,historical_rmse,common,6
2024,longitudinal,baseline,300,08,Cojedes,3,222,184,222,3,3,100.0,100.0,66.92687,66.623947,-0.302923,66.623947,35.776108,32.776707,-2.999401,-31.150762,-33.84724,-2.696478,219710.0,2024,historical_rmse,common,3
2024,longitudinal,baseline,300,09,Falcon,5,615,592,615,5,5,100.0,100.0,59.221804,56.739353,-2.48245,56.739353,26.981505,21.697309,-5.284195,-32.240299,-35.042044,-2.801745,650057.0,2024,historical_rmse,common,5
2024,longitudinal,baseline,300,10,Guarico,4,445,391,445,4,4,100.0,100.0,73.397625,72.939217,-0.458408,72.939217,33.620677,30.749682,-2.870994,-39.776949,-42.189535,-2.412586,527291.0,2024,historical_rmse,common,4
2024,longitudinal,baseline,300,11,Lara,6,681,611,681,6,6,100.0,100.0,66.720956,65.135069,-1.585888,65.135069,29.544448,23.915515,-5.628933,-37.176509,-41.219554,-4.043045,845082.0,2024,historical_rmse,common,6
2024,longitudinal,baseline,300,12,Merida,4,505,466,505,4,4,100.0,100.0,66.606371,66.262779,-0.343592,66.262779,21.357592,19.627447,-1.730145,-45.248779,-46.635332,-1.386554,622546.0,2024,historical_rmse,common,2
2024,longitudinal,baseline,300,13,Miranda,9,842,727,842,9,9,100.0,100.0,76.103796,74.965748,-1.138048,74.965748,31.775912,27.115668,-4.660245,-44.327884,-47.85008,-3.522196,1663256.0,2024,historical_rmse,common,9
2024,longitudinal,baseline,300,14,Monagas,4,414,376,414,4,4,100.0,100.0,64.569134,63.255439,-1.313695,63.255439,37.5742,34.660212,-2.913989,-26.994934,-28.595228,-1.600294,559572.0,2024,historical_rmse,common,4
2024,longitudinal,baseline,300,15,Nueva Esparta,3,262,211,262,3,3,100.0,100.0,70.128847,71.116173,0.987326,71.116173,30.919589,30.059955,-0.859635,-39.209258,-41.056219,-1.846961,373158.0,2024,historical_rmse,common,3
2024,longitudinal,baseline,300,16,Portuguesa,5,587,550,587,5,5,100.0,100.0,65.943872,66.489704,0.545832,66.489704,33.540814,29.31677,-4.224044,-32.403058,-37.172934,-4.769876,640090.0,2024,historical_rmse,common,5
2024,longitudinal,baseline,300,17,Sucre,5,618,587,618,5,5,100.0,100.0,66.512811,66.952889,0.440078,66.952889,47.40136,40.105657,-7.295703,-19.111451,-26.847232,-7.735781,676738.0,2024,historical_rmse,common,3
2024,longitudinal,baseline,300,18,Tachira,6,667,608,667,6,6,100.0,100.0,67.981093,67.562558,-0.418535,67.562558,16.238649,12.240856,-3.997793,-51.742444,-55.321702,-3.579259,843625.0,2024,historical_rmse,common,6
2024,longitudinal,baseline,300,19,Trujillo,4,591,560,591,4,4,100.0,100.0,64.62467,64.40678,-0.21789,64.40678,34.516683,35.082537,0.565854,-30.107987,-29.324243,0.783744,541049.0,2024,historical_rmse,common,3
2024,longitudinal,baseline,300,20,Yaracuy,4,443,413,443,4,4,100.0,100.0,62.830806,64.784394,1.953588,64.784394,36.444411,32.190635,-4.253775,-26.386395,-32.593759,-6.207364,442431.0,2024,historical_rmse,common,4
2024,longitudinal,baseline,300,21,Zulia,11,1025,944,1024,11,11,100.0,99.902439,72.015941,70.99161,-1.024331,70.99161,28.701011,21.420297,-7.280714,-43.314931,-49.571313,-6.256382,1990029.0,2024,historical_rmse,common,11
2024,longitudinal,baseline,300,22,Amazonas,2,64,61,64,2,2,100.0,100.0,61.36296,56.639319,-4.723641,56.639319,38.284492,31.243164,-7.041327,-23.078469,-25.396155,-2.317686,69946.0,2024,historical_rmse,common,2
2024,longitudinal,baseline,300,23,Delta Amacuro,2,124,98,123,2,2,100.0,99.193548,65.90959,66.073102,0.163512,66.073102,44.195574,39.885714,-4.30986,-21.714016,-26.187388,-4.473372,99383.0,2024,historical_rmse,common,2
2024,longitudinal,baseline,300,24,La Guaira,3,165,160,165,3,3,100.0,100.0,74.429675,74.96144,0.531764,74.96144,35.767666,35.836515,0.068849,-38.662009,-39.124924,-0.462915,260842.0,2024,historical_rmse,common,3
2024,longitudinal,baseline,300,01,Distrito Capital,7,602,517,602,7,7,100.0,100.0,70.89212,68.33716,-2.55496,68.33716,32.049031,31.894934,-0.154097,-38.843089,-36.442225,2.400864,1235729.0,2024,historical_volatility,common,7
2024,longitudinal,baseline,300,02,Anzoategui,7,573,519,573,7,7,100.0,100.0,60.720968,57.377153,-3.343814,57.377153,30.74201,24.570344,-6.171666,-29.978958,-32.80681,-2.827851,1062364.0,2024,historical_volatility,common,6
2024,longitudinal,baseline,300,03,Apure,3,312,283,312,3,3,100.0,100.0,69.231693,68.327665,-0.904028,68.327665,35.300266,34.520277,-0.779989,-33.931427,-33.807388,0.124039,356082.0,2024,historical_volatility,common,3
2024,longitudinal,baseline,300,04,Aragua,7,599,550,599,7,7,100.0,100.0,71.252347,68.246683,-3.005664,68.246683,29.305764,24.414062,-4.891701,-41.946584,-43.832621,-1.886037,1228535.0,2024,historical_volatility,common,7
